file,brand,model,watch_name,dial_color,case_color,case_material,bezel,bracelet_strap,strap_material,gender,est_size_mm,shot_type,confidence
Update/Rolex_Batch01/a6cd8bf4e14cb6f23211f12da6aeed.JPG,Rolex,1908,1908 Turquoise Guilloche Dial Yellow Gold Jubilee,turquoise,yellowgold,yellowgold,fluted,jubilee,yellowgold,Men,39,full,medium
Update/Rolex_Batch01/aa0059272b923eb14d90c320a4a17030.JPG,Rolex,Day-Date,Day-Date Silver Roman Dial Yellow Gold Fluted President,silver,yellowgold,yellowgold,fluted,president,yellowgold,Men,40,dial,high
Update/Rolex_Batch01/acfdb5e5ca9bca139f92d4e2b9dc0cc5 2.JPG,Rolex,1908,1908 Clasp Engraving Yellow Gold Jubilee,?,yellowgold,yellowgold,?,jubilee,yellowgold,Men,,bracelet,low
Update/Rolex_Batch01/acfdb5e5ca9bca139f92d4e2b9dc0cc5 3.JPG,Rolex,1908,1908 Clasp Engraving Yellow Gold Jubilee,?,yellowgold,yellowgold,?,jubilee,yellowgold,Men,,bracelet,low
Update/Rolex_Batch01/acfdb5e5ca9bca139f92d4e2b9dc0cc5.JPG,Rolex,1908,1908 Clasp Engraving Yellow Gold Jubilee,?,yellowgold,yellowgold,?,jubilee,yellowgold,Men,,bracelet,low
Update/Rolex_Batch01/aeb95e4b1204f8e25a70cfd460085b8e.JPG,Rolex,Day-Date,Day-Date Champagne Diamond Dial Yellow Gold Fluted President,champagne,yellowgold,yellowgold,fluted,president,yellowgold,Men,40,dial,high
Update/Rolex_Batch01/af3744fa85cb986cda15ecd5c543628d.JPG,Rolex,Datejust,Datejust Movement Caseback Steel Caliber 3235,?,steel,steel,?,jubilee,steel,Men,41,movement,medium
Update/Rolex_Batch01/af43c135daa9ad408787b7bcdf0e0719 2.JPG,Rolex,Day-Date,Day-Date Yellow Gold President Bracelet,?,yellowgold,yellowgold,fluted,president,yellowgold,Men,40,bracelet,medium
Update/Rolex_Batch01/IMG_4175.JPG,Rolex,Cosmograph Daytona,Cosmograph Daytona Black Mother-Of-Pearl Diamond Dial White Gold Ceramic Bezel,black-mop,white,whitegold,ceramic-tachymeter,oyster,whitegold,Men,40,full,high
Update/Rolex_Batch01/IMG_4176.JPG,Rolex,Cosmograph Daytona,Cosmograph Daytona Black Mother-Of-Pearl Diamond Dial Yellow Gold,black-mop,yellowgold,yellowgold,gold-tachymeter,oyster,yellowgold,Men,40,full,high
Update/Rolex_Batch01/IMG_4177.JPG,Rolex,Cosmograph Daytona,Cosmograph Daytona Black Dial Steel Yellow Gold Gold Bezel,black,steel-yellowgold,steel-yellowgold,gold-tachymeter,oyster,steel-yellowgold,Men,40,full,high
Update/Rolex_Batch01/IMG_4178.JPG,Rolex,Cosmograph Daytona,Cosmograph Daytona Meteorite Dial Everose Gold,meteorite,everosegold,everosegold,gold-tachymeter,oyster,everosegold,Men,40,full,high
Update/Rolex_Batch01/IMG_4179.JPG,Rolex,Cosmograph Daytona,Cosmograph Daytona Sundust Dial Everose Gold,sundust,everosegold,everosegold,gold-tachymeter,oyster,everosegold,Men,40,full,high
Update/Rolex_Batch01/IMG_4180.JPG,Rolex,Cosmograph Daytona,Cosmograph Daytona Slate Arabic Dial White Gold Rubber Strap,slate,white,whitegold,steel-tachymeter,rubber,rubber,Men,40,full,high
Update/Rolex_Batch01/IMG_4181.JPG,Rolex,Cosmograph Daytona,Cosmograph Daytona Blue Dial White Gold,blue,white,whitegold,steel-tachymeter,oyster,whitegold,Men,40,full,high
Update/Rolex_Batch01/IMG_4182.JPG,Rolex,Cosmograph Daytona,Cosmograph Daytona Meteorite Dial Yellow Gold Gold Bezel,meteorite,yellowgold,yellowgold,gold-tachymeter,oyster,yellowgold,Men,40,full,high
Update/Rolex_Batch01/IMG_4183.JPG,Rolex,Cosmograph Daytona,Cosmograph Daytona Meteorite Dial Yellow Gold Ceramic Bezel Rubber Strap,meteorite,yellowgold,yellowgold,ceramic-tachymeter,rubber,rubber,Men,40,full,high
Update/Rolex_Batch01/IMG_4184.JPG,Rolex,Cosmograph Daytona,Cosmograph Daytona White Mother-Of-Pearl Diamond Dial White Gold Ceramic Bezel,white-mop,white,whitegold,ceramic-tachymeter,oyster,whitegold,Men,40,full,high
Update/Rolex_Batch01/IMG_4185.JPG,Rolex,Cosmograph Daytona,Cosmograph Daytona Black Dial Steel Ceramic Bezel,black,steel,steel,ceramic-tachymeter,oyster,steel,Men,40,full,high
Update/Rolex_Batch01/IMG_4186.JPG,Rolex,Cosmograph Daytona,Cosmograph Daytona Black Diamond Dial White Gold Ceramic Bezel,black,white,whitegold,ceramic-tachymeter,oyster,whitegold,Men,40,full,high
Update/Rolex_Batch01/IMG_4187.JPG,Rolex,Cosmograph Daytona,Cosmograph Daytona Black Dial Yellow Gold,black,yellowgold,yellowgold,gold-tachymeter,oyster,yellowgold,Men,40,full,high
Update/Rolex_Batch01/IMG_4188.JPG,Rolex,Cosmograph Daytona,Cosmograph Daytona Ice Blue Dial Platinum Brown Ceramic Bezel,ice-blue,platinum,platinum,brown-ceramic-tachymeter,oyster,platinum,Men,40,full,high
Update/Rolex_Batch01/IMG_4189.JPG,Rolex,Cosmograph Daytona,Cosmograph Daytona Black Dial Steel Yellow Gold Gold Bezel,black,steel-yellowgold,steel-yellowgold,gold-tachymeter,oyster,steel-yellowgold,Men,40,full,high
Update/Rolex_Batch01/IMG_4190.JPG,Rolex,Cosmograph Daytona,Cosmograph Daytona Turquoise Dial Yellow Gold Ceramic Bezel,turquoise,yellowgold,yellowgold,ceramic-tachymeter,oyster,yellowgold,Men,40,full,high
Update/Rolex_Batch01/IMG_4192.JPG,Rolex,Submariner,Submariner No-Date Black Dial Steel Ceramic Bezel,black,steel,steel,black-ceramic,oyster,steel,Men,41,dial,high
Update/Rolex_Batch01/IMG_4193.JPG,Rolex,Submariner,Submariner No-Date Black Dial Steel Ceramic Bezel,black,steel,steel,black-ceramic,oyster,steel,Men,41,dial,high
Update/Rolex_Batch01/IMG_0196.JPG,Rolex,Cosmograph Daytona,Cosmograph Daytona Slate Dial White Gold Diamond Bezel Oysterflex,slate,white,whitegold,diamond,strap,rubber,Men,40,full,high
Update/Rolex_Batch01/IMG_0225.JPG,Rolex,GMT-Master II,GMT-Master II Black Dial Steel Black And Blue Bezel Oyster,black,steel,steel,black-blue,bracelet,steel,Men,40,full,high
Update/Rolex_Batch01/IMG_0226.JPG,Rolex,GMT-Master II,GMT-Master II Black Dial Steel Black And Blue Bezel Oyster,black,steel,steel,black-blue,bracelet,steel,Men,40,dial,high
Update/Rolex_Batch01/IMG_0227.JPG,Rolex,GMT-Master II,GMT-Master II Black Dial Steel Black And Blue Bezel Oyster,black,steel,steel,black-blue,bracelet,steel,Men,40,dial,high
Update/Rolex_Batch01/IMG_0228.JPG,Rolex,GMT-Master II,GMT-Master II Black Dial Steel Black And Blue Bezel Oyster,black,steel,steel,black-blue,bracelet,steel,Men,40,full,high
Update/Rolex_Batch01/IMG_0229.JPG,Rolex,GMT-Master II,GMT-Master II Black Dial Steel Black And Blue Bezel Oyster,black,steel,steel,black-blue,bracelet,steel,Men,40,dial,high
Update/Rolex_Batch01/IMG_0230.JPG,Rolex,GMT-Master II,GMT-Master II Black Dial Steel Black And Blue Bezel Oyster,black,steel,steel,black-blue,bracelet,steel,Men,40,side,high
Update/Rolex_Batch01/IMG_0231.JPG,Rolex,GMT-Master II,GMT-Master II Black Dial Steel Black And Blue Bezel Oyster,black,steel,steel,black-blue,bracelet,steel,Men,40,bracelet,high
Update/Rolex_Batch01/IMG_0232.JPG,Rolex,GMT-Master II,GMT-Master II Black Dial Steel Black And Blue Bezel Oyster,black,steel,steel,black-blue,bracelet,steel,Men,40,bracelet,high
Update/Rolex_Batch01/IMG_0233.JPG,Rolex,GMT-Master II,GMT-Master II Black Dial Steel Black And Blue Bezel Oyster,black,steel,steel,black-blue,bracelet,steel,Men,40,bracelet,high
Update/Rolex_Batch01/IMG_0234.JPG,Rolex,GMT-Master II,GMT-Master II Black Dial Steel Black And Blue Bezel Oyster,black,steel,steel,black-blue,bracelet,steel,Men,40,caseback,high
Update/Rolex_Batch01/IMG_0235.JPG,Rolex,GMT-Master II,GMT-Master II Black Dial Steel Black And Blue Bezel Oyster,black,steel,steel,black-blue,bracelet,steel,Men,40,side,high
Update/Rolex_Batch01/IMG_0236.JPG,Rolex,GMT-Master II,GMT-Master II Black Dial Steel Black And Blue Bezel Oyster,black,steel,steel,black-blue,bracelet,steel,Men,40,full,high
Update/Rolex_Batch01/IMG_0333.JPG,Rolex,Submariner,Submariner Date Black Dial Yellow Gold Black Bezel Oyster,black,yellow,yellowgold,black-ceramic,bracelet,yellowgold,Men,41,full,high
Update/Rolex_Batch01/IMG_0334.JPG,Rolex,Submariner,Submariner Date Black Dial Yellow Gold Black Bezel Oyster,black,yellow,yellowgold,black-ceramic,bracelet,yellowgold,Men,41,side,high
Update/Rolex_Batch01/IMG_0335.JPG,Rolex,Submariner,Submariner Date Black Dial Yellow Gold Black Bezel Oyster,black,yellow,yellowgold,black-ceramic,bracelet,yellowgold,Men,41,caseback,high
Update/Rolex_Batch01/IMG_0336.JPG,Rolex,Submariner,Submariner Date Black Dial Yellow Gold Black Bezel Oyster,black,yellow,yellowgold,black-ceramic,bracelet,yellowgold,Men,41,bracelet,high
Update/Rolex_Batch01/IMG_0337.JPG,Rolex,Submariner,Submariner Date Black Dial Yellow Gold Black Bezel Oyster,black,yellow,yellowgold,black-ceramic,bracelet,yellowgold,Men,41,side,high
Update/Rolex_Batch01/8b212701d4211d441466b6465a8e38.JPG,Rolex,1908,1908 White Dial Yellow Gold,white,yellow gold,yellowgold,fluted,settimo,yellowgold,Men,39,full,high
Update/Rolex_Batch01/8dd0054e39e35955a6d1fee348ffb184.JPG,Rolex,Day-Date,Day-Date White Dial White Gold Fluted Bezel,white,white gold,whitegold,fluted,president,whitegold,Men,40,dial,high
Update/Rolex_Batch01/8ef7bca0129c8ff4d93adc44f4b515d6.JPG,Rolex,Day-Date,Day-Date Black Dial Yellow Gold Fluted Bezel President,black,yellow gold,yellowgold,fluted,president,yellowgold,Men,40,full,high
Update/Rolex_Batch01/8f182157a7850325ccf4e8a21f628835.JPG,Rolex,Datejust,Datejust Silver Dial Steel Smooth Bezel Jubilee,silver,steel,steel,smooth,jubilee,steel,Men,36,full,high
Update/Rolex_Batch01/8f419e908b76880c43d9098946743423.JPG,Rolex,Day-Date,Day-Date Champagne Dial Yellow Gold Fluted Bezel,champagne,yellow gold,yellowgold,fluted,president,yellowgold,Men,,dial,low
Update/Rolex_Batch01/934f1101dfdc7f71f442014e57820e41 2.JPG,Rolex,Datejust,Datejust Steel Jubilee Caseback,?,steel,steel,?,jubilee,steel,Men,36,caseback,medium
Update/Rolex_Batch01/934f1101dfdc7f71f442014e57820e41 3.JPG,Rolex,Datejust,Datejust Steel Jubilee Caseback,?,steel,steel,?,jubilee,steel,Men,36,caseback,medium
Update/Rolex_Batch01/934f1101dfdc7f71f442014e57820e41.JPG,Rolex,Datejust,Datejust Steel Jubilee Caseback,?,steel,steel,?,jubilee,steel,Men,36,caseback,medium
Update/Rolex_Batch01/9519e9a9f5e79b118153d725c22842d8.JPG,Rolex,Datejust,Datejust Mint Green Dial Steel Fluted Bezel Jubilee,mint green,steel,steel-whitegold,fluted,jubilee,steel,Men,36,full,high
Update/Rolex_Batch01/96346e48a9a0cd88048f20f1703df5.JPG,Rolex,Datejust,Datejust Steel Jubilee Clasp,?,steel,steel,?,jubilee,steel,Men,,bracelet,medium
Update/Rolex_Batch01/977e944deefc797c17483bba041987ce 2.JPG,Rolex,Datejust,Datejust Steel Diamond Bezel Side,?,steel,steel,diamond,?,steel,Men,36,side,medium
Update/Rolex_Batch01/977e944deefc797c17483bba041987ce.JPG,Rolex,Datejust,Datejust Steel Diamond Bezel Side,?,steel,steel,diamond,?,steel,Men,36,side,medium
Update/Rolex_Batch01/9852f9265577bc43cacca8e76297bad8.JPG,Rolex,Datejust,Datejust Black Diamond Dial Steel Diamond Bezel Jubilee,black,steel,steel,diamond,jubilee,steel,Men,36,full,high
Update/Rolex_Batch01/99e89cb9278c7848276b05ed29538a19 2.JPG,Rolex,Datejust,Datejust Steel Jubilee Clasp,?,steel,steel,?,jubilee,steel,Men,36,bracelet,medium
Update/Rolex_Batch01/99e89cb9278c7848276b05ed29538a19 3.JPG,Rolex,Datejust,Datejust Steel Jubilee Clasp,?,steel,steel,?,jubilee,steel,Men,36,bracelet,medium
Update/Rolex_Batch01/99e89cb9278c7848276b05ed29538a19.JPG,Rolex,Datejust,Datejust Steel Jubilee Clasp,?,steel,steel,?,jubilee,steel,Men,36,bracelet,medium
Update/Rolex_Batch01/9a0c406c1cdf5131f516d0375aa33ecb.JPG,Rolex,Datejust,Datejust Black Diamond Dial Steel Diamond Bezel Jubilee,black,steel,steel,diamond,jubilee,steel,Men,36,full,high
Update/Rolex_Batch01/9a325b487d6131dbe0f2c1ac764d30f9.JPG,Rolex,Day-Date,Day-Date Green Dial Yellow Gold Fluted Bezel,green,yellow gold,yellowgold,fluted,?,yellowgold,Men,,other,low
Update/Rolex_Batch01/IMG_4598.JPG,Rolex,Yacht-Master,Yacht-Master Black Dial Everose Gold Ceramic Bezel Oysterflex,black,rosegold,everose-gold,ceramic-bidirectional,oysterflex,rubber,Men,40,dial,high
Update/Rolex_Batch01/IMG_4599.JPG,Rolex,Yacht-Master,Yacht-Master Black Dial Everose Gold Ceramic Bezel Oysterflex,black,rosegold,everose-gold,ceramic-bidirectional,oysterflex,rubber,Men,40,dial,high
Update/Rolex_Batch01/IMG_4600.JPG,Rolex,Yacht-Master,Yacht-Master Black Dial Everose Gold Ceramic Bezel Oysterflex,black,rosegold,everose-gold,ceramic-bidirectional,oysterflex,rubber,Men,40,dial,high
Update/Rolex_Batch01/IMG_4601.JPG,Rolex,Yacht-Master,Yacht-Master Everose Gold Oysterflex,?,rosegold,everose-gold,?,oysterflex,rubber,Men,40,caseback,medium
Update/Rolex_Batch01/IMG_4725.JPG,Rolex,Datejust,Datejust Mint Green Dial Steel Fluted Bezel Jubilee,mint-green,steel,steel-whitegold,fluted,jubilee,steel,Women,31,full,high
Update/Rolex_Batch01/IMG_4726.JPG,Rolex,Datejust,Datejust Black Roman Dial Steel Fluted Bezel Jubilee,black,steel,steel-whitegold,fluted,jubilee,steel,Women,31,full,high
Update/Rolex_Batch01/IMG_4727.JPG,Rolex,Datejust,Datejust Mint Green Dial Steel Diamond Bezel Jubilee,mint-green,steel,steel-whitegold,diamond,jubilee,steel,Women,31,full,high
Update/Rolex_Batch01/IMG_4728.JPG,Rolex,Datejust,Datejust Silver Diamond Dial Steel Fluted Bezel Jubilee,silver,steel,steel-whitegold,fluted,jubilee,steel,Women,31,full,high
Update/Rolex_Batch01/IMG_4729.JPG,Rolex,Datejust,Datejust White Roman Dial Steel Fluted Bezel Jubilee,white,steel,steel-whitegold,fluted,jubilee,steel,Women,31,full,high
Update/Rolex_Batch01/IMG_4730.JPG,Rolex,Datejust,Datejust Pink Diamond Dial Steel Everose Diamond Bezel Jubilee,pink,steel-rosegold,steel-everose,diamond,jubilee,steel-everose,Women,31,full,high
Update/Rolex_Batch01/IMG_4731.JPG,Rolex,Datejust,Datejust Green Floral Motif Dial Steel Yellow Gold Fluted Bezel Jubilee,green-floral,steel-yellowgold,steel-yellowgold,fluted,jubilee,steel-yellowgold,Women,31,full,high
Update/Rolex_Batch01/IMG_4732.JPG,Rolex,Datejust,Datejust Silver Diamond Dial Steel Everose Fluted Bezel Jubilee,silver,steel-rosegold,steel-everose,fluted,jubilee,steel-everose,Women,31,full,high
Update/Rolex_Batch01/IMG_4733.JPG,Rolex,Datejust,Datejust Chocolate Roman Diamond Dial Steel Everose Diamond Bezel Jubilee,chocolate,steel-rosegold,steel-everose,diamond,jubilee,steel-everose,Women,31,full,high
Update/Rolex_Batch01/IMG_4734.JPG,Rolex,Datejust,Datejust Silver Floral Motif Dial Steel Everose Fluted Bezel Jubilee,silver-floral,steel-rosegold,steel-everose,fluted,jubilee,steel-everose,Women,31,full,high
Update/Rolex_Batch01/IMG_4735.JPG,Rolex,Datejust,Datejust Chocolate Roman Dial Steel Everose Fluted Bezel Jubilee,chocolate,steel-rosegold,steel-everose,fluted,jubilee,steel-everose,Women,31,full,high
Update/Rolex_Batch01/IMG_4736.JPG,Rolex,Datejust,Datejust Silver Diamond Dial Steel Everose Diamond Bezel Jubilee,silver,steel-rosegold,steel-everose,diamond,jubilee,steel-everose,Women,31,full,high
Update/Rolex_Batch01/IMG_4737.JPG,Rolex,Datejust,Datejust Slate Grey Dial Steel Everose Fluted Bezel Jubilee,slate-grey,steel-rosegold,steel-everose,fluted,jubilee,steel-everose,Women,31,full,high
Update/Rolex_Batch01/IMG_4738.JPG,Rolex,Datejust,Datejust Olive Green Diamond Dial Steel Yellow Gold Diamond Bezel Jubilee,olive-green,steel-yellowgold,steel-yellowgold,diamond,jubilee,steel-yellowgold,Women,31,full,high
Update/Rolex_Batch01/4bbb3efe5c4bc3f870989478e1ee2f05 2.JPG,Rolex,Datejust,Datejust Steel Jubilee,?,steel,steel,?,jubilee,steel,Men,41,side,medium
Update/Rolex_Batch01/4bbb3efe5c4bc3f870989478e1ee2f05 3.JPG,Rolex,Datejust,Datejust Steel Jubilee,?,steel,steel,?,jubilee,steel,Men,41,side,medium
Update/Rolex_Batch01/4bbb3efe5c4bc3f870989478e1ee2f05.JPG,Rolex,Datejust,Datejust Steel Jubilee,?,steel,steel,?,jubilee,steel,Men,41,side,medium
Update/Rolex_Batch01/4ea87b534dcda5074e2cd7d649a45ca4.JPG,Rolex,Day-Date,Day-Date Silver Dial Yellow Gold Fluted President,silver,yellowgold,yellowgold,fluted,president,yellowgold,Men,40,full,high
Update/Rolex_Batch01/51cfb6bd19a1233d16cf3c393430d0cc.JPG,Rolex,Datejust,Datejust Green Dial Steel Diamond Bezel Jubilee,green,steel,steel,diamond,jubilee,steel,Men,36,full,high
Update/Rolex_Batch01/546fd18ab5f04333d5acf3b968591f4d.JPG,Rolex,Day-Date,Day-Date White Dial Everose Gold Fluted President,white,everose,everose-gold,fluted,president,everose-gold,Men,40,other,medium
Update/Rolex_Batch01/56fc3e10ee0c8048e52f4601e6899f.JPG,Rolex,1908,1908 Blue Dial Yellow Gold,blue,yellowgold,yellowgold,fluted,jubilee,yellowgold,Men,39,full,medium
Update/Rolex_Batch01/59118fc51a1f39e08bcac5b58bdecd82.JPG,Rolex,Datejust,Datejust Steel Jubilee,?,steel,steel,?,jubilee,steel,Men,41,side,medium
Update/Rolex_Batch01/5a1f85f068d2b5e0070ff0e7731b1c.JPG,Rolex,1908,1908 Blue Dial Yellow Gold Jubilee,blue,yellowgold,yellowgold,fluted,jubilee,yellowgold,Men,39,full,medium
Update/Rolex_Batch01/5a46d26d08996519e782cc0727bcbb06.JPG,Rolex,Day-Date,Day-Date White Dial Yellow Gold Fluted President,white,yellowgold,yellowgold,fluted,president,yellowgold,Men,40,dial,medium
Update/Rolex_Batch01/5be6edf0fdad1f26c69fa7ee4c50671e.JPG,Rolex,Day-Date,Day-Date Black Dial Yellow Gold Diamond Markers Fluted President,black,yellowgold,yellowgold,fluted,president,yellowgold,Men,40,full,high
Update/Rolex_Batch01/5c12de0ed2bf68b1e668b77322493b42.JPG,Rolex,Air-King,Air-King Black Dial Steel Oyster,black,steel,steel,smooth,oyster,steel,Men,40,full,high
Update/Rolex_Batch01/5d8cc4301dfc4ea5eec598dd2da8db45.JPG,Rolex,Datejust,Datejust Green Dial Steel Fluted,green,steel,steel,fluted,?,steel,Men,36,dial,medium
Update/Rolex_Batch01/5de699762a401dc56688801dafd6610b.JPG,Rolex,Day-Date,Day-Date White Dial Everose Gold Fluted President,white,everose,everose-gold,fluted,president,everose-gold,Men,40,full,high
Update/Rolex_Batch01/5e507309348afc7983a1f33bb111df92.JPG,Rolex,Datejust,Datejust Green Dial Steel Diamond Bezel Jubilee,green,steel,steel,diamond,jubilee,steel,Men,36,full,high
Update/Rolex_Batch01/5ecfe37f1ac32abc95137c5547192cec 2.JPG,Rolex,Day-Date,Day-Date Yellow Gold Clasp,?,yellowgold,yellowgold,?,president,yellowgold,Men,,bracelet,low
Update/Rolex_Batch01/5ecfe37f1ac32abc95137c5547192cec.JPG,Rolex,Day-Date,Day-Date Yellow Gold Clasp,?,yellowgold,yellowgold,?,president,yellowgold,Men,,bracelet,low
Update/Rolex_Batch01/61e3630ceb2dc32046c17ba41ea25916.JPG,Rolex,Day-Date,Day-Date Champagne Dial Yellow Gold Diamond Markers Fluted,champagne,yellowgold,yellowgold,fluted,?,yellowgold,Men,40,dial,medium
Update/Rolex_Batch01/c9722272b2a8d15dec9225e9a92b1fe6.JPG,Rolex,Datejust,Datejust Steel Jubilee Movement,?,steel,steel,?,jubilee,steel,Men,41,movement,medium
Update/Rolex_Batch01/cabf07b0afd7b6bfff789206ad12fc3a.JPG,Rolex,Day-Date,Day-Date Champagne Yellow Gold Fluted President,champagne,yellowgold,yellowgold,fluted,president,yellowgold,Men,36,other,high
Update/Rolex_Batch01/cc7d2fe6c11a2e078a13f8e2b626ff26 2.JPG,Rolex,Day-Date,Day-Date Yellow Gold Fluted President,?,yellowgold,yellowgold,fluted,president,yellowgold,Men,40,side,medium
Update/Rolex_Batch01/cc7d2fe6c11a2e078a13f8e2b626ff26.JPG,Rolex,Day-Date,Day-Date Yellow Gold Fluted President,?,yellowgold,yellowgold,fluted,president,yellowgold,Men,40,side,medium
Update/Rolex_Batch01/cc8500577904c644d1a2ee1b33c0d2.JPG,Rolex,Datejust,Datejust Steel Jubilee Movement,?,steel,steel,?,jubilee,steel,Men,41,movement,medium
Update/Rolex_Batch01/cd0d3f1f9465310ca97076c1b22556.JPG,Rolex,1908,1908 Black Yellow Gold Jubilee,black,yellowgold,yellowgold,fluted,jubilee,yellowgold,Men,39,full,medium
Update/Rolex_Batch01/cdca6e90b0ca80c6874e063046437a7d.JPG,Rolex,Datejust,Datejust Silver Steel,silver,steel,steel,smooth,?,steel,Men,36,dial,high
Update/Rolex_Batch01/ceb4ef634c990d98de5f4d1519b88ff4.JPG,Rolex,Datejust,Datejust Black Diamond Dial Diamond Bezel,black,steel,steel,diamond,?,steel,Unisex,36,dial,high
Update/Rolex_Batch01/d1228d12db7e5f5f567d5ccec31e613e.JPG,Rolex,Day-Date,Day-Date Silver Yellow Gold Fluted President Roman,silver,yellowgold,yellowgold,fluted,president,yellowgold,Men,40,full,high
Update/Rolex_Batch01/d5d59ad0c634bf9a7ed2156e755de03b.JPG,Rolex,Day-Date,Day-Date Champagne Yellow Gold Fluted President Roman,champagne,yellowgold,yellowgold,fluted,president,yellowgold,Men,40,full,high
Update/Rolex_Batch01/d92ec161982d4f742aa2f1aa40c4cc21.JPG,Rolex,Day-Date,Day-Date Champagne Yellow Gold Fluted President Roman,champagne,yellowgold,yellowgold,fluted,president,yellowgold,Men,40,dial,high
Update/Rolex_Batch01/d9bbcb98943696ed30a1ff8ea6b95ab6.JPG,Rolex,Day-Date,Day-Date Green Yellow Gold Fluted President Roman,green,yellowgold,yellowgold,fluted,president,yellowgold,Men,40,full,high
Update/Rolex_Batch01/d9e4ba9e72af1e03c5770c8b4f4d43.JPG,Rolex,1908,1908 Black Steel Jubilee,black,steel,steel,fluted,jubilee,steel,Men,39,full,medium
Update/Rolex_Batch01/daf3ca1bab20b0f4a23de1c1dc5dbbc7.JPG,Rolex,GMT-Master II,GMT-Master II Black Steel Everose Root Beer Ceramic Oyster,black,steel-everose,steel-everose,ceramic-brown-black,oyster,steel-everose,Men,40,full,high
Update/Rolex_Batch01/db3ee434b47a5d2f85f6c020be8bc6da.JPG,Rolex,GMT-Master II,GMT-Master II Steel Everose Root Beer Oyster,?,steel-everose,steel-everose,ceramic-brown-black,oyster,steel-everose,Men,40,caseback,medium
Update/Rolex_Batch01/dcd1b7311fb8a4f9e402dfeb4bdb63.JPG,Rolex,1908,1908 Blue Steel Jubilee,blue,steel,steel,fluted,jubilee,steel,Men,39,full,medium
Update/Rolex_Batch01/dd1ffa3252999fac206f97d73da624e5.JPG,Rolex,Datejust,Datejust Blue Steel,blue,steel,steel,?,?,steel,Men,41,dial,high
Update/Rolex_Batch01/dd2cfaae3796ea9930b672a8b236d9.JPG,Rolex,1908,1908 White Steel Jubilee,white,steel,steel,fluted,jubilee,steel,Men,39,full,medium
Update/Rolex_Batch01/IMG_4317.JPG,Rolex,Day-Date,Day-Date Silver Dial Everose Gold Fluted Bezel President,silver,rose-gold,everose-gold,fluted,president,everose-gold,Men,40,full,high
Update/Rolex_Batch01/IMG_4318.JPG,Rolex,Day-Date,Day-Date Green Dial Yellow Gold Fluted Bezel President,green,yellow-gold,yellow-gold,fluted,president,yellow-gold,Men,40,full,high
Update/Rolex_Batch01/IMG_4319.JPG,Rolex,Day-Date,Day-Date Champagne Diamond Dial Yellow Gold Fluted Bezel President,champagne,yellow-gold,yellow-gold,fluted,president,yellow-gold,Men,36,full,high
