file,brand,model,watch_name,dial_color,case_color,case_material,bezel,bracelet_strap,strap_material,gender,est_size_mm,shot_type,confidence
Update/Rolex_Batch02/IMG_4454.JPG,Rolex,Submariner,Submariner Skeleton Dial Steel Forged Carbon Bezel,Skeleton,Silver,Steel,Forged Carbon,Bracelet,Steel,Men,40,dial,high
Update/Rolex_Batch02/IMG_4455.JPG,Rolex,Submariner,Submariner Skeleton Dial Steel Forged Carbon Bezel,Skeleton,Silver,Steel,Forged Carbon,Bracelet,Steel,Men,40,dial,high
Update/Rolex_Batch02/IMG_4456.JPG,Rolex,Submariner,Submariner Skeleton Dial Steel Forged Carbon Bezel,Skeleton,Silver,Steel,Forged Carbon,Bracelet,Steel,Men,40,movement,high
Update/Rolex_Batch02/IMG_4457.JPG,Rolex,Submariner,Submariner Skeleton Dial Steel Forged Carbon Bezel,Skeleton,Silver,Steel,Forged Carbon,Bracelet,Steel,Men,40,bracelet,high
Update/Rolex_Batch02/IMG_4458.JPG,Rolex,Submariner,Submariner Skeleton Dial Steel Forged Carbon Bezel,Skeleton,Silver,Steel,Forged Carbon,Bracelet,Steel,Men,40,bracelet,high
Update/Rolex_Batch02/IMG_4459.JPG,Rolex,Submariner,Submariner Skeleton Dial Steel Forged Carbon Bezel,Skeleton,Silver,Steel,Forged Carbon,Bracelet,Steel,Men,40,movement,high
Update/Rolex_Batch03/IMG_6495.JPG,Rolex,Day-Date,Day-Date Champagne Diamond Dial Yellow Gold President,champagne,gold,yellow gold,fluted,president,yellow gold,Men,36,full,medium
Update/Rolex_Batch03/IMG_6496.JPG,Rolex,Day-Date,Day-Date Brown Diamond Dial Rose Gold President,brown,rose gold,rose gold,fluted,president,rose gold,Men,40,full,medium
Update/Rolex_Batch03/IMG_6497.JPG,Rolex,Day-Date,Day-Date Brown Diamond Dial Rose Gold Diamond Bezel President,brown,rose gold,rose gold,diamond,president,rose gold,Men,40,full,medium
Update/Rolex_Batch03/IMG_6498.JPG,Rolex,Day-Date,Day-Date Rose Diamond Dial Rose Gold President,rose,rose gold,rose gold,fluted,president,rose gold,Men,40,full,medium
Update/Rolex_Batch03/IMG_6502.JPG,Rolex,Datejust,Datejust Assorted Dials Steel And Gold Group,assorted,two-tone,steel and gold,assorted,assorted,steel and gold,Men,36,other,low
Update/Rolex_Batch03/IMG_6503.JPG,Rolex,Datejust,Datejust Assorted Dials Mixed Materials Group,assorted,assorted,assorted,assorted,assorted,assorted,Unisex,,other,low
Update/Rolex_Batch03/IMG_6504.JPG,Rolex,Datejust,Datejust Assorted Dials Mixed Materials Group,assorted,assorted,assorted,assorted,assorted,assorted,Unisex,,other,low
Update/Rolex_Batch03/IMG_6505.JPG,Rolex,Datejust,Datejust Assorted Dials Mixed Materials Group,assorted,assorted,assorted,assorted,assorted,assorted,Unisex,,other,low
Update/Rolex_Batch03/IMG_6506.JPG,Rolex,Day-Date,Day-Date Assorted Dials Gold Group,assorted,gold,gold,assorted,president,gold,Men,,other,low
Update/Rolex_Batch03/IMG_6507.JPG,Rolex,Datejust,Datejust Assorted Dials Mixed Materials Group,assorted,assorted,assorted,assorted,assorted,assorted,Unisex,,other,low
Update/Rolex_Batch03/IMG_6508.JPG,Rolex,Datejust,Datejust Black Dial Steel Fluted Bezel Jubilee,black,steel,stainless steel,fluted,jubilee,stainless steel,Men,41,full,high
Update/Rolex_Batch03/IMG_6509.JPG,Rolex,Datejust,Datejust Black Dial Steel Fluted Bezel Jubilee,black,steel,stainless steel,fluted,jubilee,stainless steel,Men,41,full,high
Update/Rolex_Batch03/IMG_6510.JPG,Rolex,Datejust,Datejust Steel Fluted Bezel Jubilee,?,steel,stainless steel,fluted,jubilee,stainless steel,Men,41,side,high
Update/Rolex_Batch03/IMG_6511.JPG,Rolex,Datejust,Datejust Black Dial Steel Fluted Bezel Jubilee,black,steel,stainless steel,fluted,jubilee,stainless steel,Men,41,full,high
Update/Rolex_Batch03/IMG_6512.JPG,Rolex,Datejust,Datejust Black Dial Steel Fluted Bezel Jubilee,black,steel,stainless steel,fluted,jubilee,stainless steel,Men,41,full,high
Update/Rolex_Batch03/IMG_6514.JPG,Rolex,Datejust,Datejust Steel Fluted Bezel Jubilee Caseback,?,steel,stainless steel,fluted,jubilee,stainless steel,Men,41,caseback,high
Update/Rolex_Batch03/IMG_6515.JPG,Rolex,Datejust,Datejust Blue Dial Steel Fluted Bezel Jubilee,blue,steel,stainless steel,fluted,jubilee,stainless steel,Men,41,full,high
Update/Rolex_Batch03/IMG_6516.JPG,Rolex,Datejust,Datejust Blue Dial Steel Fluted Bezel Jubilee,blue,steel,stainless steel,fluted,jubilee,stainless steel,Men,41,full,high
Update/Rolex_Batch02/IMG_0510.JPG,Rolex,Datejust,Datejust Slate Steel Fluted Bezel Jubilee,slate,steel,stainless steel,fluted white gold,jubilee,stainless steel,Men,36,bracelet,high
Update/Rolex_Batch02/IMG_0511.JPG,Rolex,Datejust,Datejust Slate Steel Fluted Bezel Jubilee,slate,steel,stainless steel,fluted white gold,jubilee,stainless steel,Men,36,full,high
Update/Rolex_Batch02/IMG_0512.JPG,Rolex,Datejust,Datejust Slate Steel Fluted Bezel Jubilee,slate,steel,stainless steel,fluted white gold,jubilee,stainless steel,Men,36,dial,high
Update/Rolex_Batch02/IMG_0513.JPG,Rolex,Datejust,Datejust Slate Steel Fluted Bezel Jubilee,slate,steel,stainless steel,fluted white gold,jubilee,stainless steel,Men,36,dial,high
Update/Rolex_Batch02/IMG_0514.JPG,Rolex,Datejust,Datejust Slate Steel Fluted Bezel Jubilee,slate,steel,stainless steel,fluted white gold,jubilee,stainless steel,Men,36,side,high
Update/Rolex_Batch02/IMG_0515.JPG,Rolex,Datejust,Datejust Slate Steel Fluted Bezel Jubilee,slate,steel,stainless steel,fluted white gold,jubilee,stainless steel,Men,36,caseback,high
Update/Rolex_Batch02/IMG_0516.JPG,Rolex,Datejust,Datejust Slate Steel Fluted Bezel Jubilee,slate,steel,stainless steel,fluted white gold,jubilee,stainless steel,Men,36,bracelet,high
Update/Rolex_Batch02/IMG_0537.JPG,Rolex,GMT-Master II,GMT-Master II Black Yellow Gold Ceramic Bezel Oyster,black,gold,yellow gold,black ceramic,oyster,yellow gold,Men,40,dial,high
Update/Rolex_Batch02/IMG_0538.JPG,Rolex,GMT-Master II,GMT-Master II Green Yellow Gold Ceramic Bezel Oyster,green,gold,yellow gold,black ceramic,oyster,yellow gold,Men,40,wrist,high
Update/Rolex_Batch02/IMG_0539.JPG,Rolex,GMT-Master II,GMT-Master II Black Two-Tone Ceramic Bezel Oyster,black,two-tone,steel and yellow gold,black ceramic,oyster,steel and yellow gold,Men,40,dial,high
Update/Rolex_Batch02/IMG_0540.JPG,Rolex,GMT-Master II,GMT-Master II Blue Steel Pepsi Bezel Oyster,blue,steel,stainless steel,blue and red ceramic,oyster,stainless steel,Men,40,dial,high
Update/Rolex_Batch02/IMG_0541.JPG,Rolex,GMT-Master II,GMT-Master II Black Steel Ceramic Bezel Oyster,black,steel,stainless steel,black ceramic,oyster,stainless steel,Men,40,wrist,high
Update/Rolex_Batch02/IMG_0586.JPG,Rolex,Datejust,Datejust Blue Steel Fluted Bezel Jubilee,blue,steel,stainless steel,fluted white gold,jubilee,stainless steel,Unisex,31,dial,high
Update/Rolex_Batch02/IMG_0587.JPG,Rolex,Datejust,Datejust Slate Diamond Two-Tone Fluted Bezel Jubilee,slate,two-tone,steel and yellow gold,fluted yellow gold,jubilee,steel and yellow gold,Unisex,31,dial,high
Update/Rolex_Batch02/IMG_0588.JPG,Rolex,Datejust,Datejust White Mother Of Pearl Diamond Steel Fluted Bezel Jubilee,white mother of pearl,steel,stainless steel,fluted white gold,jubilee,stainless steel,Unisex,31,dial,high
Update/Rolex_Batch02/IMG_0589.JPG,Rolex,Datejust,Datejust Champagne Diamond Two-Tone Diamond Bezel Jubilee,champagne,two-tone,steel and yellow gold,diamond yellow gold,jubilee,steel and yellow gold,Unisex,31,dial,high
Update/Rolex_Batch02/IMG_0590.JPG,Rolex,Datejust,Datejust White Mother Of Pearl Diamond Two-Tone Diamond Bezel Jubilee,white mother of pearl,two-tone,steel and yellow gold,diamond yellow gold,jubilee,steel and yellow gold,Unisex,31,box,high
Update/Rolex_Batch02/IMG_0591.JPG,Rolex,Datejust,Datejust Champagne Diamond Two-Tone Fluted Bezel Jubilee,champagne,two-tone,steel and yellow gold,fluted yellow gold,jubilee,steel and yellow gold,Unisex,31,dial,high
Update/Rolex_Batch03/IMG_6557.JPG,Rolex,Datejust,Datejust Assorted Dials Two Tone Fluted Bezel Jubilee,assorted,two-tone,steel and gold,fluted,jubilee,steel and gold,Unisex,36,other,low
Update/Rolex_Batch03/IMG_6558.JPG,Rolex,Datejust,Datejust Brown Dial Two Tone Rose Gold Fluted Bezel Jubilee,brown,two-tone,steel and rose gold,fluted,jubilee,steel and rose gold,Unisex,36,full,medium
Update/Rolex_Batch03/IMG_6635.JPG,Rolex,Yacht-Master,Yacht-Master Black Dial Steel Black Ceramic Bezel Oyster,black,silver,stainless steel,black ceramic,oyster,stainless steel,Men,40,dial,high
Update/Rolex_Batch03/IMG_6636.JPG,Rolex,Yacht-Master,Yacht-Master Black Dial Steel Black Ceramic Bezel Oyster,black,silver,stainless steel,black ceramic,oyster,stainless steel,Men,40,dial,high
Update/Rolex_Batch03/IMG_6637.JPG,Rolex,Yacht-Master,Yacht-Master Black Dial Steel Black Ceramic Bezel Oyster,black,silver,stainless steel,black ceramic,oyster,stainless steel,Men,40,side,high
Update/Rolex_Batch03/IMG_6638.JPG,Rolex,Yacht-Master,Yacht-Master Black Dial Steel Black Ceramic Bezel Oyster,black,silver,stainless steel,black ceramic,oyster,stainless steel,Men,40,dial,high
Update/Rolex_Batch03/IMG_6639.JPG,Rolex,Yacht-Master,Yacht-Master Black Dial Steel Black Ceramic Bezel Oyster,black,silver,stainless steel,black ceramic,oyster,stainless steel,Men,40,dial,high
Update/Rolex_Batch03/IMG_6640.JPG,Rolex,Yacht-Master,Yacht-Master Black Dial Steel Black Ceramic Bezel Oyster,black,silver,stainless steel,black ceramic,oyster,stainless steel,Men,40,dial,high
Update/Rolex_Batch03/IMG_6641.JPG,Rolex,Yacht-Master,Yacht-Master Black Dial Steel Black Ceramic Bezel Oyster,black,silver,stainless steel,black ceramic,oyster,stainless steel,Men,40,dial,high
Update/Rolex_Batch03/IMG_6642.JPG,Rolex,Yacht-Master,Yacht-Master Black Dial Steel Black Ceramic Bezel Oyster,black,silver,stainless steel,black ceramic,oyster,stainless steel,Men,40,full,high
Update/Rolex_Batch03/IMG_6643.JPG,Rolex,Yacht-Master,Yacht-Master Black Dial Steel Black Ceramic Bezel Oyster,black,silver,stainless steel,black ceramic,oyster,stainless steel,Men,40,caseback,high
Update/Rolex_Batch03/IMG_6644.JPG,Rolex,Yacht-Master,Yacht-Master Black Dial Steel Black Ceramic Bezel Oyster,black,silver,stainless steel,black ceramic,oyster,stainless steel,Men,40,side,high
Update/Rolex_Batch03/IMG_6645.JPG,Rolex,Yacht-Master,Yacht-Master Black Dial Steel Black Ceramic Bezel Oyster,black,silver,stainless steel,black ceramic,oyster,stainless steel,Men,40,bracelet,high
Update/Rolex_Batch03/IMG_6646.JPG,Rolex,Datejust,Datejust Blue Diamond Dial Steel Fluted Bezel Jubilee,blue,silver,stainless steel,fluted white gold,jubilee,stainless steel,Men,41,full,high
Update/Rolex_Batch03/IMG_6647.JPG,Rolex,Datejust,Datejust Blue Diamond Dial Steel Fluted Bezel Jubilee,blue,silver,stainless steel,fluted white gold,jubilee,stainless steel,Men,41,full,high
Update/Rolex_Batch03/IMG_6648.JPG,Rolex,Datejust,Datejust Blue Diamond Dial Steel Fluted Bezel Jubilee,blue,silver,stainless steel,fluted white gold,jubilee,stainless steel,Men,41,full,high
Update/Rolex_Batch03/IMG_6649.JPG,Rolex,Datejust,Datejust Blue Diamond Dial Steel Fluted Bezel Jubilee,blue,silver,stainless steel,fluted white gold,jubilee,stainless steel,Men,41,full,high
Update/Rolex_Batch03/IMG_6650.JPG,Rolex,Datejust,Datejust Blue Diamond Dial Steel Fluted Bezel Jubilee,blue,silver,stainless steel,fluted white gold,jubilee,stainless steel,Men,41,side,high
Update/Rolex_Batch03/IMG_5056.JPG,Rolex,Datejust,Datejust Champagne Diamond Dial Two-Tone Yellow Gold Fluted Bezel Jubilee,champagne,two-tone,steel and yellow gold,fluted,jubilee,steel and yellow gold,Men,41,full,high
Update/Rolex_Batch03/IMG_5057.JPG,Rolex,Day-Date,Day-Date Champagne Diamond Dial Yellow Gold Fluted Bezel President,champagne,yellow gold,yellow gold,fluted,president,yellow gold,Men,40,full,high
Update/Rolex_Batch03/IMG_5058.JPG,Rolex,Day-Date,Day-Date White Mother-Of-Pearl Diamond Dial Rose Gold Diamond Bezel President,white mother-of-pearl,rose gold,rose gold,diamond,president,rose gold,Men,36,full,high
Update/Rolex_Batch03/IMG_5059.JPG,Rolex,Day-Date,Day-Date White Mother-Of-Pearl Diamond Dial White Gold Diamond Bezel President,white mother-of-pearl,white gold,white gold,diamond,president,white gold,Men,36,full,high
Update/Rolex_Batch03/IMG_5060.JPG,Rolex,Datejust,Datejust White Mother-Of-Pearl Diamond Dial Steel Diamond Bezel Jubilee,white mother-of-pearl,steel,steel,diamond,jubilee,steel,Men,36,full,high
Update/Rolex_Batch03/IMG_5061.JPG,Rolex,Day-Date,Day-Date Brown Diamond Dial Rose Gold Diamond Bezel President,brown,rose gold,rose gold,diamond,president,rose gold,Men,36,full,high
Update/Rolex_Batch03/IMG_5062.JPG,Rolex,Datejust,Datejust Champagne Diamond Dial Two-Tone Yellow Gold Fluted Bezel Jubilee,champagne,two-tone,steel and yellow gold,fluted,jubilee,steel and yellow gold,Men,36,full,high
Update/Rolex_Batch03/IMG_5063.JPG,Rolex,Datejust,Datejust White Mother-Of-Pearl Diamond Dial Two-Tone Yellow Gold Fluted Bezel Jubilee,white mother-of-pearl,two-tone,steel and yellow gold,fluted,jubilee,steel and yellow gold,Women,28,full,high
Update/Rolex_Batch03/IMG_5064.JPG,Rolex,Datejust,Datejust White Mother-Of-Pearl Diamond Dial Two-Tone Everose Gold Fluted Bezel Jubilee,white mother-of-pearl,two-tone,steel and everose gold,fluted,jubilee,steel and everose gold,Women,28,full,high
Update/Rolex_Batch03/IMG_5065.JPG,Rolex,Datejust,Datejust Champagne Dial Two-Tone Yellow Gold Fluted Bezel Jubilee,champagne,two-tone,steel and yellow gold,fluted,jubilee,steel and yellow gold,Women,31,full,high
Update/Rolex_Batch03/IMG_5066.JPG,Rolex,Day-Date,Day-Date Black Mother-Of-Pearl Diamond Dial Rose Gold Fluted Bezel President,black mother-of-pearl,rose gold,rose gold,fluted,president,rose gold,Men,36,full,high
Update/Rolex_Batch03/IMG_5067.JPG,Rolex,Datejust,Datejust White Mother-Of-Pearl Diamond Dial Steel Diamond Bezel Jubilee,white mother-of-pearl,steel,steel,diamond,jubilee,steel,Women,31,full,high
Update/Rolex_Batch03/IMG_5068.JPG,Rolex,Datejust,Datejust Pink Diamond Dial Two-Tone Everose Gold Diamond Bezel Jubilee,pink,two-tone,steel and everose gold,diamond,jubilee,steel and everose gold,Women,31,full,high
Update/Rolex_Batch03/IMG_5069.JPG,Rolex,Datejust,Datejust Pink Diamond Dial Two-Tone Everose Gold Diamond Bezel Jubilee,pink,two-tone,steel and everose gold,diamond,jubilee,steel and everose gold,Women,31,box,high
Update/Rolex_Batch03/IMG_5070.JPG,Rolex,Datejust,Datejust White Mother-Of-Pearl Diamond Dial Two-Tone Yellow Gold Diamond Bezel Jubilee,white mother-of-pearl,two-tone,steel and yellow gold,diamond,jubilee,steel and yellow gold,Women,31,full,high
Update/Rolex_Batch03/IMG_5071.JPG,Rolex,Datejust,Datejust White Mother-Of-Pearl Diamond Dial Steel White Gold Fluted Bezel Jubilee,white mother-of-pearl,steel,steel and white gold,fluted,jubilee,steel,Women,31,full,high
Update/Rolex_Batch03/IMG_5072.JPG,Rolex,Datejust,Datejust White Mother-Of-Pearl Diamond Dial Two-Tone Everose Gold Diamond Bezel Jubilee,white mother-of-pearl,two-tone,steel and everose gold,diamond,jubilee,steel and everose gold,Women,31,full,high
Update/Rolex_Batch03/IMG_5073.JPG,Rolex,Datejust,Datejust White Dial Two-Tone Yellow Gold Fluted Bezel Jubilee,white,two-tone,steel and yellow gold,fluted,jubilee,steel and yellow gold,Men,41,full,high
Update/Rolex_Batch03/IMG_6381.JPG,Rolex,Submariner,Submariner Steel Oyster Bracelet Caseback,?,Steel,Steel,?,Oyster,Steel,Men,41,caseback,low
Update/Rolex_Batch03/IMG_6389.JPG,Rolex,Yacht-Master,Yacht-Master Black Dial Yellow Gold Ceramic Bezel Oysterflex,Black,Yellow Gold,Yellow Gold,Black Ceramic,Oysterflex,Rubber,Men,42,wrist,high
Update/Rolex_Batch03/IMG_6390.JPG,Rolex,Datejust,Datejust Pink Diamond Dial Two-Tone Rose Gold Diamond Bezel Jubilee,Pink,Two-Tone Rose Gold/Steel,Steel and Rose Gold,Diamond,Jubilee,Steel and Rose Gold,Women,31,full,high
Update/Rolex_Batch03/IMG_6391.JPG,Rolex,Datejust,Datejust Pink Diamond Dial Two-Tone Rose Gold Diamond Bezel Jubilee,Pink,Two-Tone Rose Gold/Steel,Steel and Rose Gold,Diamond,Jubilee,Steel and Rose Gold,Women,31,full,high
Update/Rolex_Batch03/IMG_6392.JPG,Rolex,Datejust,Datejust Pink Diamond Dial Two-Tone Rose Gold Diamond Bezel Jubilee,Pink,Two-Tone Rose Gold/Steel,Steel and Rose Gold,Diamond,Jubilee,Steel and Rose Gold,Women,31,full,high
Update/Rolex_Batch03/IMG_6393.JPG,Rolex,Datejust,Datejust Pink Diamond Dial Two-Tone Rose Gold Diamond Bezel Jubilee,Pink,Two-Tone Rose Gold/Steel,Steel and Rose Gold,Diamond,Jubilee,Steel and Rose Gold,Women,31,full,high
Update/Rolex_Batch03/IMG_6394.JPG,Rolex,Datejust,Datejust Pink Diamond Dial Two-Tone Rose Gold Diamond Bezel Jubilee,Pink,Two-Tone Rose Gold/Steel,Steel and Rose Gold,Diamond,Jubilee,Steel and Rose Gold,Women,31,side,high
Update/Rolex_Batch03/IMG_6395.JPG,Rolex,Datejust,Datejust Two-Tone Rose Gold Jubilee Caseback,?,Two-Tone Rose Gold/Steel,Steel and Rose Gold,?,Jubilee,Steel and Rose Gold,Women,31,caseback,medium
Update/Rolex_Batch03/IMG_6396.JPG,Rolex,Datejust,Datejust Two-Tone Rose Gold Jubilee Bracelet,?,Two-Tone Rose Gold/Steel,Steel and Rose Gold,?,Jubilee,Steel and Rose Gold,Women,31,bracelet,medium
Update/Rolex_Batch03/IMG_6445.JPG,Hublot,Classic Fusion,Classic Fusion Diamond Bezel Leather Strap,Black,Mixed,Steel and Rose Gold,Diamond,Leather Strap,Leather,Men,42,box,medium
Update/Rolex_Batch03/IMG_6446.JPG,Rolex,Day-Date,Day-Date Chocolate Diamond Dial Rose Gold Diamond Bezel President,Chocolate,Rose Gold,Rose Gold,Diamond,President,Rose Gold,Men,40,box,high
Update/Rolex_Batch03/IMG_6447.JPG,Rolex,Day-Date,Day-Date Chocolate Diamond Dial Rose Gold President,Chocolate,Rose Gold,Rose Gold,Fluted,President,Rose Gold,Men,40,box,medium
Update/Rolex_Batch03/IMG_6448.JPG,Rolex,Day-Date,Day-Date Champagne Diamond Dial Yellow Gold President,Champagne,Yellow Gold,Yellow Gold,Fluted,President,Yellow Gold,Men,40,box,high
Update/Rolex_Batch03/IMG_6449.JPG,Rolex,Datejust,Datejust Two-Tone Rose Gold Diamond Bezel Jubilee,Mixed,Two-Tone Rose Gold/Steel,Steel and Rose Gold,Diamond,Jubilee,Steel and Rose Gold,Unisex,31,box,medium
Update/Rolex_Batch03/IMG_6450.JPG,Rolex,Datejust,Datejust Purple Roman Dial Steel Diamond Bezel Jubilee,Purple,Steel,Steel,Diamond,Jubilee,Steel,Unisex,36,box,medium
Update/Rolex_Batch03/IMG_6451.JPG,Rolex,Datejust,Datejust Mother Of Pearl Diamond Dial Steel Diamond Bezel Jubilee,Mother of Pearl,Steel,Steel,Diamond,Jubilee,Steel,Unisex,36,box,medium
Update/Rolex_Batch03/IMG_6452.JPG,Rolex,Datejust,Datejust Black Diamond Dial Steel Fluted Bezel Jubilee,Black,Steel,Steel,Fluted,Jubilee,Steel,Unisex,36,box,medium
Update/Rolex_Batch02/IMG_0199.JPG,Rolex,GMT-Master II,GMT-Master II Black Dial Steel Green and Black Bezel Oyster,black,silver,steel,green and black ceramic,Oyster,steel,Men,40,dial,high
Update/Rolex_Batch02/IMG_0200.JPG,Rolex,GMT-Master II,GMT-Master II Black Dial Steel Green and Black Bezel Oyster,black,silver,steel,green and black ceramic,Oyster,steel,Men,40,dial,high
Update/Rolex_Batch02/IMG_0201.JPG,Rolex,GMT-Master II,GMT-Master II Black Dial Steel Green and Black Bezel Oyster,black,silver,steel,green and black ceramic,Oyster,steel,Men,40,dial,high
Update/Rolex_Batch02/IMG_0202.JPG,Rolex,GMT-Master II,GMT-Master II Black Dial Steel Green and Black Bezel Oyster,black,silver,steel,green and black ceramic,Oyster,steel,Men,40,dial,high
Update/Rolex_Batch02/IMG_0203.JPG,Rolex,GMT-Master II,GMT-Master II Black Dial Steel Green and Black Bezel Oyster,black,silver,steel,green and black ceramic,Oyster,steel,Men,40,side,high
Update/Rolex_Batch02/IMG_0204.JPG,Rolex,GMT-Master II,GMT-Master II Black Dial Steel Green and Black Bezel Oyster,black,silver,steel,green and black ceramic,Oyster,steel,Men,40,side,high
Update/Rolex_Batch02/IMG_0205.JPG,Rolex,GMT-Master II,GMT-Master II Steel Oyster,?,silver,steel,?,Oyster,steel,Men,40,caseback,high
Update/Rolex_Batch02/IMG_0206.JPG,Rolex,GMT-Master II,GMT-Master II Steel Oyster,?,silver,steel,?,Oyster,steel,Men,40,bracelet,high
Update/Rolex_Batch02/IMG_0207.JPG,Rolex,GMT-Master II,GMT-Master II Steel Oyster,?,silver,steel,?,Oyster,steel,Men,40,bracelet,high
Update/Rolex_Batch02/IMG_0222.JPG,Rolex,Day-Date,Day-Date Rose Gold Pink Floral Diamond Dial Diamond Bezel President,pink,rose gold,rose gold,diamond-set,President,rose gold,Women,31,papers,medium
Update/Rolex_Batch02/IMG_0223.JPG,Rolex,Datejust,Datejust White Mother of Pearl Diamond Dial Two-Tone Yellow Gold Diamond Bezel Jubilee,white mother of pearl,two-tone steel and yellow gold,steel and yellow gold,diamond-set,Jubilee,steel and yellow gold,Women,31,papers,medium
Update/Rolex_Batch02/IMG_0224.JPG,Rolex,Datejust,Datejust Pink Dial Two-Tone Rose Gold Diamond Bezel Jubilee,pink,two-tone steel and rose gold,steel and rose gold,diamond-set,Jubilee,steel and rose gold,Women,31,papers,medium
