file,brand,model,watch_name,dial_color,case_color,case_material,bezel,bracelet_strap,strap_material,gender,est_size_mm,shot_type,confidence
Update/Rolex_Batch01/IMG_2192.JPG,Rolex,Submariner,Submariner Date Blue Dial Steel Yellow Gold Blue Ceramic Bezel Oyster,blue,two-tone,steel-yellowgold,blue-ceramic,oyster,steel-yellowgold,Men,41,caseback,high
Update/Rolex_Batch01/IMG_2193.JPG,Rolex,Submariner,Submariner Date Blue Dial Steel Yellow Gold Blue Ceramic Bezel Oyster,blue,two-tone,steel-yellowgold,blue-ceramic,oyster,steel-yellowgold,Men,41,bracelet,high
Update/Rolex_Batch01/IMG_2195.JPG,Rolex,Submariner,Submariner Date Blue Dial Steel Yellow Gold Blue Ceramic Bezel Oyster,blue,two-tone,steel-yellowgold,blue-ceramic,oyster,steel-yellowgold,Men,41,dial,high
Update/Rolex_Batch01/IMG_2196.JPG,Rolex,Submariner,Submariner Date Blue Dial Steel Yellow Gold Blue Ceramic Bezel Oyster,blue,two-tone,steel-yellowgold,blue-ceramic,oyster,steel-yellowgold,Men,41,bracelet,high
Update/Rolex_Batch01/IMG_2197.JPG,Rolex,Submariner,Submariner Date Blue Dial Two-Tone Steel Yellow Gold Blue Ceramic Bezel Oyster,blue,two-tone,steel-yellowgold,ceramic-blue,oyster,steel-yellowgold,Men,41,dial,high
Update/Rolex_Batch01/IMG_2198.JPG,Rolex,Submariner,Submariner Date Blue Dial Two-Tone Steel Yellow Gold Blue Ceramic Bezel Oyster,blue,two-tone,steel-yellowgold,ceramic-blue,oyster,steel-yellowgold,Men,41,dial,high
Update/Rolex_Batch01/IMG_2199.JPG,Rolex,Submariner,Submariner Date Blue Dial Two-Tone Steel Yellow Gold Blue Ceramic Bezel Oyster,blue,two-tone,steel-yellowgold,ceramic-blue,oyster,steel-yellowgold,Men,41,dial,high
Update/Rolex_Batch01/IMG_2200.JPG,Rolex,Submariner,Submariner Date Blue Dial Two-Tone Steel Yellow Gold Blue Ceramic Bezel Oyster,blue,two-tone,steel-yellowgold,ceramic-blue,oyster,steel-yellowgold,Men,41,side,high
Update/Rolex_Batch01/IMG_2201.JPG,Rolex,Submariner,Submariner Date Blue Dial Two-Tone Steel Yellow Gold Blue Ceramic Bezel Oyster,blue,two-tone,steel-yellowgold,ceramic-blue,oyster,steel-yellowgold,Men,41,full,high
Update/Rolex_Batch01/IMG_2202.JPG,Rolex,Submariner,Submariner Date Blue Dial Two-Tone Steel Yellow Gold Blue Ceramic Bezel Oyster,blue,two-tone,steel-yellowgold,ceramic-blue,oyster,steel-yellowgold,Men,41,dial,high
Update/Rolex_Batch01/IMG_2203.JPG,Rolex,Submariner,Submariner Date Blue Dial Two-Tone Steel Yellow Gold Blue Ceramic Bezel Oyster,blue,two-tone,steel-yellowgold,ceramic-blue,oyster,steel-yellowgold,Men,41,full,high
Update/Rolex_Batch01/IMG_2204.JPG,Rolex,Submariner,Submariner Date Blue Dial Two-Tone Steel Yellow Gold Blue Ceramic Bezel Oyster,blue,two-tone,steel-yellowgold,ceramic-blue,oyster,steel-yellowgold,Men,41,dial,high
Update/Rolex_Batch01/IMG_2205.JPG,Rolex,Submariner,Submariner Date Blue Dial Two-Tone Steel Yellow Gold Blue Ceramic Bezel Oyster,blue,two-tone,steel-yellowgold,ceramic-blue,oyster,steel-yellowgold,Men,41,dial,high
Update/Rolex_Batch01/IMG_2206.JPG,Rolex,Submariner,Submariner Date Blue Dial Two-Tone Steel Yellow Gold Blue Ceramic Bezel Oyster,blue,two-tone,steel-yellowgold,ceramic-blue,oyster,steel-yellowgold,Men,41,box,high
Update/Rolex_Batch01/IMG_2208.JPG,Rolex,Submariner,Submariner Date Blue Dial Two-Tone Steel Yellow Gold Blue Ceramic Bezel Oyster,blue,two-tone,steel-yellowgold,ceramic-blue,oyster,steel-yellowgold,Men,41,dial,high
Update/Rolex_Batch01/IMG_2209.JPG,Rolex,Submariner,Submariner Date Blue Dial Two-Tone Steel Yellow Gold Blue Ceramic Bezel Oyster,blue,two-tone,steel-yellowgold,ceramic-blue,oyster,steel-yellowgold,Men,41,full,high
Update/Rolex_Batch01/IMG_2210.JPG,Rolex,Submariner,Submariner Date Blue Dial Two-Tone Steel Yellow Gold Blue Ceramic Bezel Oyster,blue,two-tone,steel-yellowgold,ceramic-blue,oyster,steel-yellowgold,Men,41,dial,high
Update/Rolex_Batch01/IMG_2211.JPG,Rolex,Submariner,Submariner Date Blue Dial Two-Tone Steel Yellow Gold Blue Ceramic Bezel Oyster,blue,two-tone,steel-yellowgold,ceramic-blue,oyster,steel-yellowgold,Men,41,bracelet,high
Update/Rolex_Batch01/IMG_2212.JPG,Rolex,Submariner,Submariner Date Blue Dial Two-Tone Steel Yellow Gold Blue Ceramic Bezel Oyster,blue,two-tone,steel-yellowgold,ceramic-blue,oyster,steel-yellowgold,Men,41,full,high
Update/Rolex_Batch01/IMG_2213.JPG,Rolex,Submariner,Submariner Date Blue Dial Two-Tone Steel Yellow Gold Blue Ceramic Bezel Oyster,blue,two-tone,steel-yellowgold,ceramic-blue,oyster,steel-yellowgold,Men,41,dial,high
Update/Rolex_Batch01/IMG_2214.JPG,Rolex,Submariner,Submariner Date Blue Dial Two-Tone Steel Yellow Gold Blue Ceramic Bezel Oyster,blue,two-tone,steel-yellowgold,ceramic-blue,oyster,steel-yellowgold,Men,41,side,high
Update/Rolex_Batch01/IMG_2215.JPG,Rolex,Submariner,Submariner Date Blue Dial Two-Tone Steel Yellow Gold Blue Ceramic Bezel Oyster,blue,two-tone,steel-yellowgold,ceramic-blue,oyster,steel-yellowgold,Men,41,dial,high
Update/Rolex_Batch01/71766183e0da7419789fed9ee02a523e.JPG,Rolex,Datejust,Datejust Blue Dial Steel Fluted Bezel Jubilee,blue,silver,steel,fluted,jubilee,steel,Men,41,full,high
Update/Rolex_Batch01/72b85dce6407630769a97ecce6d041ae.JPG,Rolex,Datejust,Datejust Steel Jubilee Clasp,?,silver,steel,?,jubilee,steel,Men,40,bracelet,medium
Update/Rolex_Batch01/736219bf9fe38f6d3945a9fdd8ec5700.JPG,Rolex,Datejust,Datejust Steel Diamond Bezel,?,silver,steel,diamond,?,steel,Unisex,,side,medium
Update/Rolex_Batch01/777d28ddb6486e279995c07b903114.JPG,Rolex,Day-Date,Day-Date Yellow Gold Jubilee Bracelet,?,gold,yellowgold,?,jubilee,yellowgold,Unisex,,bracelet,low
Update/Rolex_Batch01/78694a0b82b72b9b5a9873b8dcad0721.JPG,Rolex,Day-Date,Day-Date Green Dial Yellow Gold Fluted Bezel President,green,gold,yellowgold,fluted,president,yellowgold,Men,40,full,high
Update/Rolex_Batch01/78a5fd6970f17d1e0e3b11ea274de472.JPG,Rolex,Datejust,Datejust Steel Diamond Bezel,?,silver,steel,diamond,?,steel,Unisex,,side,medium
Update/Rolex_Batch01/79a2018fdc0fbcdade6675fd5389871b.JPG,Rolex,Day-Date,Day-Date Green Dial Yellow Gold Fluted Bezel President,green,gold,yellowgold,fluted,president,yellowgold,Men,40,dial,high
Update/Rolex_Batch01/7c1eecd57d22fd8ac5291cae82764c72.JPG,Rolex,Day-Date,Day-Date Black Dial Yellow Gold Baguette Markers Fluted Bezel,black,gold,yellowgold,fluted,?,yellowgold,Men,40,dial,medium
Update/Rolex_Batch01/7db06ee6f2e6440d57d6caea2bdfe17c.JPG,Rolex,Day-Date,Day-Date Silver Dial Yellow Gold Fluted Bezel,silver,gold,yellowgold,fluted,?,yellowgold,Men,40,dial,medium
Update/Rolex_Batch01/7e46282795edfd5f2010c338690e86c6.JPG,Rolex,Day-Date,Day-Date White Dial Yellow Gold Fluted Bezel President,white,gold,yellowgold,fluted,president,yellowgold,Men,40,full,high
Update/Rolex_Batch01/7e4890cd4ef5fd47efec732bb3a29c.JPG,Rolex,1908,1908 Black Dial Yellow Gold Fluted Bezel,black,gold,yellowgold,fluted,jubilee,yellowgold,Men,39,full,medium
Update/Rolex_Batch01/80e95657d625ee079517c61f582135f9.JPG,Rolex,Day-Date,Day-Date White Dial Everose Gold Fluted Bezel,white,rose,everose,fluted,?,everose,Men,40,dial,medium
Update/Rolex_Batch01/8262910fda6ad24cec18d723e5e55649.JPG,Rolex,Datejust,Datejust Blue Dial Steel Fluted Bezel,blue,silver,steel,fluted,?,steel,Men,41,dial,high
Update/Rolex_Batch01/829ecc3f2effc02f3a0547c43e88036d.JPG,Rolex,Datejust,Datejust Green Dial Steel Diamond Bezel Jubilee,green,silver,steel,diamond,jubilee,steel,Unisex,36,full,high
Update/Rolex_Batch01/84689421b36249ddcdbeac709e71cc7c.JPG,Rolex,Sea-Dweller,Sea-Dweller Black Dial Steel Yellow Gold Ceramic Bezel,black,silver,steel-yellowgold,ceramic,?,steel-yellowgold,Men,43,dial,low
Update/Rolex_Batch01/86350631230aa1c7a2a1797bc83d60b2.JPG,Rolex,Day-Date,Day-Date White Dial Yellow Gold Fluted Bezel,white,gold,yellowgold,fluted,president,yellowgold,Men,40,dial,high
Update/Rolex_Batch01/8749de003dac0b66e2e51345667542fa.JPG,Rolex,Day-Date,Day-Date White Gold Fluted Bezel President,?,silver,whitegold,fluted,president,whitegold,Men,40,side,medium
Update/Rolex_Batch01/8a09246fcb2e402e5f3b4c970c14d62f.JPG,Rolex,Day-Date,Day-Date Champagne Dial Yellow Gold Diamond Markers Fluted Bezel President,champagne,gold,yellowgold,fluted,president,yellowgold,Men,40,full,high
Update/Rolex_Batch01/IMG_0559.JPG,Rolex,Submariner,Submariner Date Black Steel And Yellow Gold Ceramic Bezel,black,steel-yellowgold,steel-yellowgold,ceramic-black,oyster,steel-yellowgold,Men,41,box,high
Update/Rolex_Batch01/IMG_0560.JPG,Rolex,Submariner,Submariner Date Black Steel And Yellow Gold Ceramic Bezel,black,steel-yellowgold,steel-yellowgold,ceramic-black,oyster,steel-yellowgold,Men,41,full,high
Update/Rolex_Batch01/IMG_0561.JPG,Rolex,Submariner,Submariner Date Black Steel And Yellow Gold Ceramic Bezel,black,steel-yellowgold,steel-yellowgold,ceramic-black,oyster,steel-yellowgold,Men,41,dial,high
Update/Rolex_Batch01/IMG_0562.JPG,Rolex,Submariner,Submariner Date Black Steel And Yellow Gold Ceramic Bezel,black,steel-yellowgold,steel-yellowgold,ceramic-black,oyster,steel-yellowgold,Men,41,dial,high
Update/Rolex_Batch01/IMG_0563.JPG,Rolex,Submariner,Submariner Date Black Steel And Yellow Gold Ceramic Bezel,black,steel-yellowgold,steel-yellowgold,ceramic-black,oyster,steel-yellowgold,Men,41,side,high
Update/Rolex_Batch01/IMG_0564.JPG,Rolex,Submariner,Submariner Date Black Steel And Yellow Gold Ceramic Bezel,black,steel-yellowgold,steel-yellowgold,ceramic-black,oyster,steel-yellowgold,Men,41,bracelet,high
Update/Rolex_Batch01/IMG_0565.JPG,Rolex,Submariner,Submariner Date Black Steel And Yellow Gold Ceramic Bezel,black,steel-yellowgold,steel-yellowgold,ceramic-black,oyster,steel-yellowgold,Men,41,caseback,high
Update/Rolex_Batch01/IMG_0566.JPG,Rolex,Submariner,Submariner Date Black Steel And Yellow Gold Ceramic Bezel,black,steel-yellowgold,steel-yellowgold,ceramic-black,oyster,steel-yellowgold,Men,41,bracelet,high
Update/Rolex_Batch01/IMG_0567.JPG,Rolex,Submariner,Submariner Date Black Steel And Yellow Gold Ceramic Bezel,black,steel-yellowgold,steel-yellowgold,ceramic-black,oyster,steel-yellowgold,Men,41,caseback,high
Update/Rolex_Batch01/IMG_0568.JPG,Rolex,Submariner,Submariner Date Black Steel And Yellow Gold Ceramic Bezel,black,steel-yellowgold,steel-yellowgold,ceramic-black,oyster,steel-yellowgold,Men,41,dial,high
Update/Rolex_Batch01/IMG_0569.JPG,Rolex,Submariner,Submariner Date Black Steel And Yellow Gold Ceramic Bezel,black,steel-yellowgold,steel-yellowgold,ceramic-black,oyster,steel-yellowgold,Men,41,side,high
Update/Rolex_Batch01/IMG_0570.JPG,Rolex,Submariner,Submariner Date Black Steel And Yellow Gold Ceramic Bezel,black,steel-yellowgold,steel-yellowgold,ceramic-black,oyster,steel-yellowgold,Men,41,full,high
Update/Rolex_Batch01/IMG_0571.JPG,Rolex,Submariner,Submariner Date Black Steel And Yellow Gold Ceramic Bezel,black,steel-yellowgold,steel-yellowgold,ceramic-black,oyster,steel-yellowgold,Men,41,side,high
Update/Rolex_Batch01/IMG_0572.JPG,Rolex,Submariner,Submariner Date Black Steel And Yellow Gold Ceramic Bezel,black,steel-yellowgold,steel-yellowgold,ceramic-black,oyster,steel-yellowgold,Men,41,full,high
Update/Rolex_Batch01/IMG_0729.JPG,Rolex,Day-Date,Day-Date Blue White Gold Fluted Bezel President,blue,whitegold,whitegold,fluted,president,whitegold,Men,40,full,high
Update/Rolex_Batch01/IMG_0730.JPG,Rolex,Day-Date,Day-Date Blue White Gold Fluted Bezel President,blue,whitegold,whitegold,fluted,president,whitegold,Men,40,other,high
Update/Rolex_Batch01/IMG_0731.JPG,Rolex,Day-Date,Day-Date Blue White Gold Fluted Bezel President,blue,whitegold,whitegold,fluted,president,whitegold,Men,40,full,high
Update/Rolex_Batch01/IMG_0732.JPG,Rolex,Day-Date,Day-Date Blue White Gold Fluted Bezel President,blue,whitegold,whitegold,fluted,president,whitegold,Men,40,full,high
Update/Rolex_Batch01/IMG_8970.JPG,Rolex,Cosmograph Daytona,Cosmograph Daytona Steel Oysterflex,?,steel,steel,ceramic-tachymeter,oysterflex,rubber,Men,40,bracelet,medium
Update/Rolex_Batch01/IMG_8971.JPG,Rolex,Cosmograph Daytona,Cosmograph Daytona Steel Black Ceramic Bezel Oysterflex,?,steel,steel,black-ceramic-tachymeter,oysterflex,rubber,Men,40,side,high
Update/Rolex_Batch01/IMG_8972.JPG,Rolex,Cosmograph Daytona,Cosmograph Daytona Steel Black Ceramic Bezel Oysterflex,?,steel,steel,black-ceramic-tachymeter,oysterflex,rubber,Men,40,side,high
Update/Rolex_Batch01/IMG_8973.JPG,Rolex,Cosmograph Daytona,Cosmograph Daytona Steel Oysterflex,?,steel,steel,ceramic-tachymeter,oysterflex,rubber,Men,40,caseback,medium
Update/Rolex_Batch01/IMG_9140.JPG,Rolex,Cosmograph Daytona,Cosmograph Daytona Turquoise Dial Yellow Gold Black Ceramic Bezel Oysterflex,turquoise,yellow-gold,yellowgold,black-ceramic-tachymeter,oysterflex,rubber,Men,40,full,high
Update/Rolex_Batch01/IMG_9142.JPG,Rolex,Cosmograph Daytona,Cosmograph Daytona Turquoise Dial Yellow Gold Black Ceramic Bezel Oysterflex,turquoise,yellow-gold,yellowgold,black-ceramic-tachymeter,oysterflex,rubber,Men,40,bracelet,high
Update/Rolex_Batch01/IMG_9143.JPG,Rolex,Cosmograph Daytona,Cosmograph Daytona Turquoise Dial Yellow Gold Black Ceramic Bezel Oysterflex,turquoise,yellow-gold,yellowgold,black-ceramic-tachymeter,oysterflex,rubber,Men,40,full,high
Update/Rolex_Batch01/IMG_9144.JPG,Rolex,Cosmograph Daytona,Cosmograph Daytona Turquoise Dial Yellow Gold Black Ceramic Bezel Oysterflex,turquoise,yellow-gold,yellowgold,black-ceramic-tachymeter,oysterflex,rubber,Men,40,full,high
Update/Rolex_Batch01/IMG_9145.JPG,Rolex,Cosmograph Daytona,Cosmograph Daytona Turquoise Dial Yellow Gold Black Ceramic Bezel Oysterflex,turquoise,yellow-gold,yellowgold,black-ceramic-tachymeter,oysterflex,rubber,Men,40,caseback,high
Update/Rolex_Batch01/IMG_9146.JPG,Rolex,Cosmograph Daytona,Cosmograph Daytona Yellow Gold Black Ceramic Bezel Oysterflex,?,yellow-gold,yellowgold,black-ceramic-tachymeter,oysterflex,rubber,Men,40,side,high
Update/Rolex_Batch01/IMG_9147.JPG,Rolex,Cosmograph Daytona,Cosmograph Daytona Yellow Gold Black Ceramic Bezel Oysterflex,?,yellow-gold,yellowgold,black-ceramic-tachymeter,oysterflex,rubber,Men,40,caseback,high
Update/Rolex_Batch01/IMG_9148.JPG,Rolex,Cosmograph Daytona,Cosmograph Daytona Turquoise Dial Yellow Gold Black Ceramic Bezel Oysterflex,turquoise,yellow-gold,yellowgold,black-ceramic-tachymeter,oysterflex,rubber,Men,40,dial,high
Update/Rolex_Batch01/IMG_9149.JPG,Rolex,Cosmograph Daytona,Cosmograph Daytona Yellow Gold Black Ceramic Bezel Oysterflex,?,yellow-gold,yellowgold,black-ceramic-tachymeter,oysterflex,rubber,Men,40,side,high
Update/Rolex_Batch01/IMG_9150.JPG,Rolex,Cosmograph Daytona,Cosmograph Daytona Turquoise Dial Yellow Gold Black Ceramic Bezel Oysterflex,turquoise,yellow-gold,yellowgold,black-ceramic-tachymeter,oysterflex,rubber,Men,40,full,high
Update/Rolex_Batch01/IMG_9151.JPG,Rolex,Cosmograph Daytona,Cosmograph Daytona Turquoise Dial Yellow Gold Black Ceramic Bezel Oysterflex,turquoise,yellow-gold,yellowgold,black-ceramic-tachymeter,oysterflex,rubber,Men,40,dial,high
Update/Rolex_Batch01/IMG_9228.JPG,Rolex,Cosmograph Daytona,Cosmograph Daytona Ice Blue Dial Platinum Brown Ceramic Bezel Oyster,ice-blue,platinum,platinum,brown-ceramic-tachymeter,oyster,platinum,Men,40,dial,high
Update/Rolex_Batch01/IMG_9229.JPG,Rolex,Cosmograph Daytona,Cosmograph Daytona Ice Blue Dial Platinum Brown Ceramic Bezel Oyster,ice-blue,platinum,platinum,brown-ceramic-tachymeter,oyster,platinum,Men,40,full,high
Update/Rolex_Batch01/IMG_9230.JPG,Rolex,Cosmograph Daytona,Cosmograph Daytona Ice Blue Dial Platinum Brown Ceramic Bezel Oyster,ice-blue,platinum,platinum,brown-ceramic-tachymeter,oyster,platinum,Men,40,full,high
Update/Rolex_Batch01/004ba3c4749074ac174b4acbf6ae4399.JPG,Rolex,GMT-Master II,GMT-Master II Black Dial Steel And Everose Gold Root Beer Bezel Oyster,black,steel-rosegold,steel-everosegold,black-brown-ceramic,oyster,steel-everosegold,Men,40,dial,high
Update/Rolex_Batch01/024f4eb8059e2de6196e2b7a8c300bc5 2.JPG,Rolex,Day-Date,Day-Date Yellow Gold President,?,gold,yellowgold,?,president,yellowgold,Men,40,caseback,medium
Update/Rolex_Batch01/024f4eb8059e2de6196e2b7a8c300bc5 3.JPG,Rolex,Day-Date,Day-Date Yellow Gold President,?,gold,yellowgold,?,president,yellowgold,Men,40,caseback,medium
Update/Rolex_Batch01/024f4eb8059e2de6196e2b7a8c300bc5 4.JPG,Rolex,Day-Date,Day-Date Yellow Gold President,?,gold,yellowgold,?,president,yellowgold,Men,40,caseback,medium
Update/Rolex_Batch01/024f4eb8059e2de6196e2b7a8c300bc5.JPG,Rolex,Day-Date,Day-Date Yellow Gold President,?,gold,yellowgold,?,president,yellowgold,Men,40,caseback,medium
Update/Rolex_Batch01/03176d180e5eaff5129d29671bd30261 2.JPG,Rolex,Day-Date,Day-Date Yellow Gold President,?,gold,yellowgold,?,president,yellowgold,Men,40,caseback,medium
Update/Rolex_Batch01/03176d180e5eaff5129d29671bd30261.JPG,Rolex,Day-Date,Day-Date Yellow Gold President,?,gold,yellowgold,?,president,yellowgold,Men,40,caseback,medium
Update/Rolex_Batch01/04006d5813be61e1f20aadb92a11643e.JPG,Rolex,Datejust,Datejust Steel Clasp,?,steel,steel,?,?,steel,Unisex,,bracelet,low
Update/Rolex_Batch01/07e75aea89f6d528b47d9cd22ad619c3.JPG,Rolex,Day-Date,Day-Date Silver Roman Dial Yellow Gold Fluted President,silver,gold,yellowgold,fluted,president,yellowgold,Men,40,full,high
Update/Rolex_Batch01/08fbf8fe1ae9bf74087f2a96eb6d005b.JPG,Rolex,Datejust,Datejust Green Dial Steel Fluted Jubilee,green,steel,steel-whitegold,fluted,jubilee,steel,Men,41,full,high
Update/Rolex_Batch01/091decf6a68b211daf3c47c59182576b.JPG,Rolex,Datejust,Datejust Steel Clasp Steelinox,?,steel,steel,?,?,steel,Unisex,,bracelet,low
Update/Rolex_Batch01/0a3f53f20ec87206beefb206c9f7f60f.JPG,Rolex,Day-Date,Day-Date Black Diamond Dial Yellow Gold Fluted President,black,gold,yellowgold,fluted,president,yellowgold,Men,40,full,high
Update/Rolex_Batch01/0aa5cb264e7d5bd8a907c64b2817eb4a.JPG,Rolex,Datejust,Datejust Steel Clasp Steelinox,?,steel,steel,?,?,steel,Unisex,,bracelet,low
Update/Rolex_Batch01/0ac29bd11ad151eceeb1c960c821bfe6 2.JPG,Rolex,Day-Date,Day-Date Yellow Gold President Clasp,?,gold,yellowgold,?,president,yellowgold,Men,,bracelet,medium
Update/Rolex_Batch01/0ac29bd11ad151eceeb1c960c821bfe6.JPG,Rolex,Day-Date,Day-Date Yellow Gold President Clasp,?,gold,yellowgold,?,president,yellowgold,Men,,bracelet,medium
Update/Rolex_Batch01/0d6e21f9a97863c4edcb2110071b1bea.JPG,Rolex,Datejust,Datejust Steel Display Caseback Movement,?,steel,steel,?,?,steel,Unisex,,movement,low
Update/Rolex_Batch01/0ebdd6e3815b5dc52e5139d5b95046a0.JPG,Rolex,Day-Date,Day-Date Champagne Dial Yellow Gold Fluted,champagne,gold,yellowgold,fluted,?,yellowgold,Men,,dial,medium
Update/Rolex_Batch01/0fdf0a9dd25bcd7ece108b2dd9c99e01.JPG,Rolex,Day-Date,Day-Date White Roman Dial Yellow Gold Fluted President,white,gold,yellowgold,fluted,president,yellowgold,Men,40,full,high
Update/Rolex_Batch01/IMG_3002.JPG,Rolex,Datejust,Datejust Chocolate Dial Steel and Everose Gold Diamond Bezel Jubilee,chocolate,steel-rosegold,steel-everosegold,diamond,jubilee,steel-everosegold,Women,31,full,high
Update/Rolex_Batch01/IMG_3003.JPG,Rolex,Datejust,Datejust Pink Diamond Dial Steel and Everose Gold Fluted Jubilee,pink,steel-rosegold,steel-everosegold,fluted,jubilee,steel-everosegold,Women,31,full,high
Update/Rolex_Batch01/IMG_3004.JPG,Rolex,Datejust,Datejust Olive Green Diamond Dial Steel and Yellow Gold Fluted Jubilee,olive-green,steel-yellowgold,steel-yellowgold,fluted,jubilee,steel-yellowgold,Women,31,full,high
Update/Rolex_Batch01/IMG_3005.JPG,Rolex,Datejust,Datejust Slate Dial Steel and Everose Gold Fluted Jubilee,slate-grey,steel-rosegold,steel-everosegold,fluted,jubilee,steel-everosegold,Women,31,full,high
Update/Rolex_Batch01/IMG_3006.JPG,Rolex,Datejust,Datejust Chocolate Diamond Dial Steel and Everose Gold Fluted Jubilee,chocolate,steel-rosegold,steel-everosegold,fluted,jubilee,steel-everosegold,Women,31,full,high
Update/Rolex_Batch01/IMG_3007.JPG,Rolex,Datejust,Datejust Burgundy Diamond Dial Steel White Gold Fluted Jubilee,burgundy,steel-whitegold,steel-whitegold,fluted,jubilee,steel,Women,31,full,high
Update/Rolex_Batch01/IMG_3008.JPG,Rolex,Datejust,Datejust Black Dial Steel Diamond Bezel Jubilee,black,steel,steel,diamond,jubilee,steel,Women,31,full,high
Update/Rolex_Batch01/IMG_3009.JPG,Rolex,Datejust,Datejust Chocolate Diamond Dial Steel and Yellow Gold Fluted Jubilee,chocolate,steel-yellowgold,steel-yellowgold,fluted,jubilee,steel-yellowgold,Women,31,full,high
Update/Rolex_Batch01/IMG_3010.JPG,Rolex,Datejust,Datejust White Dial Steel White Gold Fluted Jubilee,white,steel-whitegold,steel-whitegold,fluted,jubilee,steel,Women,31,full,high
Update/Rolex_Batch01/IMG_3011.JPG,Rolex,Datejust,Datejust Dark Grey Dial Steel White Gold Fluted Jubilee,dark-grey,steel-whitegold,steel-whitegold,fluted,jubilee,steel,Women,31,full,high
Update/Rolex_Batch01/IMG_3012.JPG,Rolex,Datejust,Datejust Slate Diamond Dial Steel and Everose Gold Fluted Jubilee,slate-grey,steel-rosegold,steel-everosegold,fluted,jubilee,steel-everosegold,Women,31,full,high
Update/Rolex_Batch01/IMG_3013.JPG,Rolex,Datejust,Datejust Black Dial Steel White Gold Fluted Jubilee,black,steel-whitegold,steel-whitegold,fluted,jubilee,steel,Women,31,full,high
Update/Rolex_Batch01/IMG_3014.JPG,Rolex,Datejust,Datejust Pink Dial Steel and Everose Gold Fluted Jubilee,pink,steel-rosegold,steel-everosegold,fluted,jubilee,steel-everosegold,Women,31,full,high
