file,brand,model,watch_name,dial_color,case_color,case_material,bezel,bracelet_strap,strap_material,gender,est_size_mm,shot_type,confidence
Update/Rolex_Batch03/IMG_2567.JPG,Rolex,Datejust,Datejust Golden Palm Motif Dial Steel And Yellow Gold Fluted Bezel Jubilee,Golden,Two-Tone,Steel And Yellow Gold,Fluted,Jubilee,Steel And Yellow Gold,Unisex,36,side,high
Update/Rolex_Batch03/IMG_2568.JPG,Rolex,Datejust,Datejust Golden Palm Motif Dial Steel And Yellow Gold Fluted Bezel Jubilee,Golden,Two-Tone,Steel And Yellow Gold,Fluted,Jubilee,Steel And Yellow Gold,Unisex,36,side,high
Update/Rolex_Batch03/IMG_2569.JPG,Rolex,Datejust,Datejust Golden Palm Motif Dial Steel And Yellow Gold Fluted Bezel Jubilee,Golden,Two-Tone,Steel And Yellow Gold,Fluted,Jubilee,Steel And Yellow Gold,Unisex,36,bracelet,high
Update/Rolex_Batch03/IMG_2570.JPG,Rolex,Datejust,Datejust Golden Palm Motif Dial Steel And Yellow Gold Fluted Bezel Jubilee,Golden,Two-Tone,Steel And Yellow Gold,Fluted,Jubilee,Steel And Yellow Gold,Unisex,36,caseback,high
Update/Rolex_Batch03/IMG_2571.JPG,Rolex,Datejust,Datejust Golden Palm Motif Dial Steel And Yellow Gold Fluted Bezel Jubilee,Golden,Two-Tone,Steel And Yellow Gold,Fluted,Jubilee,Steel And Yellow Gold,Unisex,36,wrist,high
Update/Rolex_Batch03/IMG_2572.JPG,Rolex,Day-Date,Day-Date Olive Green Dial Everose Gold Fluted Bezel President,Olive Green,Rose Gold,Everose Gold,Fluted,President,Everose Gold,Men,40,dial,high
Update/Rolex_Batch03/IMG_2573.JPG,Rolex,Day-Date,Day-Date Olive Green Dial Everose Gold Fluted Bezel President,Olive Green,Rose Gold,Everose Gold,Fluted,President,Everose Gold,Men,40,dial,high
Update/Rolex_Batch03/IMG_2574.JPG,Rolex,Day-Date,Day-Date Olive Green Dial Everose Gold Fluted Bezel President,Olive Green,Rose Gold,Everose Gold,Fluted,President,Everose Gold,Men,40,dial,high
Update/Rolex_Batch03/IMG_2575.JPG,Rolex,Day-Date,Day-Date Olive Green Dial Everose Gold Fluted Bezel President,Olive Green,Rose Gold,Everose Gold,Fluted,President,Everose Gold,Men,40,side,high
Update/Rolex_Batch03/IMG_2576.JPG,Rolex,Day-Date,Day-Date Olive Green Dial Everose Gold Fluted Bezel President,Olive Green,Rose Gold,Everose Gold,Fluted,President,Everose Gold,Men,40,bracelet,high
Update/Rolex_Batch03/IMG_2590.JPG,Rolex,Datejust,Datejust Blue Diamond Dial Steel Diamond Bezel Jubilee,Blue,Silver,Steel,Diamond-Set,Jubilee,Steel,Men,41,dial,high
Update/Rolex_Batch03/IMG_2591.JPG,Rolex,Datejust,Datejust Blue Diamond Dial Steel Diamond Bezel Jubilee,Blue,Silver,Steel,Diamond-Set,Jubilee,Steel,Men,41,dial,high
Update/Rolex_Batch03/IMG_2592.JPG,Rolex,Datejust,Datejust Blue Diamond Dial Steel Diamond Bezel Jubilee,Blue,Silver,Steel,Diamond-Set,Jubilee,Steel,Men,41,dial,high
Update/Rolex_Batch02/IMG_9576.JPG,Rolex,Cosmograph Daytona,Cosmograph Daytona Ice Blue Dial Platinum Brown Ceramic Bezel,ice blue,silver,platinum,brown ceramic tachymeter,bracelet,platinum,Men,40,movement,high
Update/Rolex_Batch02/IMG_9577.JPG,Rolex,Cosmograph Daytona,Cosmograph Daytona Ice Blue Dial Platinum Brown Ceramic Bezel,ice blue,silver,platinum,brown ceramic tachymeter,bracelet,platinum,Men,40,side,high
Update/Rolex_Batch02/IMG_9578.JPG,Rolex,Cosmograph Daytona,Cosmograph Daytona Ice Blue Dial Platinum Brown Ceramic Bezel,ice blue,silver,platinum,brown ceramic tachymeter,bracelet,platinum,Men,40,dial,high
Update/Rolex_Batch02/IMG_9579 2.JPG,Rolex,Cosmograph Daytona,Cosmograph Daytona Ice Blue Dial Platinum Brown Ceramic Bezel,ice blue,silver,platinum,brown ceramic tachymeter,bracelet,platinum,Men,40,full,high
Update/Rolex_Batch02/IMG_9579.JPG,Rolex,Datejust,Datejust 31 Green Diamond Dial Two-Tone Yellow Gold Diamond Bezel Jubilee,green,two-tone,steel and yellow gold,yellow gold diamond-set,bracelet,steel and yellow gold,Women,31,box,high
Update/Rolex_Batch02/IMG_9580 2.JPG,Rolex,Cosmograph Daytona,Cosmograph Daytona Ice Blue Dial Platinum Brown Ceramic Bezel,ice blue,silver,platinum,brown ceramic tachymeter,bracelet,platinum,Men,40,full,high
Update/Rolex_Batch02/IMG_9580.JPG,Rolex,Datejust,Datejust 31 Green Diamond Dial Two-Tone Yellow Gold Diamond Bezel Jubilee,green,two-tone,steel and yellow gold,yellow gold diamond-set,bracelet,steel and yellow gold,Women,31,box,high
Update/Rolex_Batch02/IMG_9581.JPG,Rolex,Datejust,Datejust 31 Green Diamond Dial Two-Tone Yellow Gold Diamond Bezel Jubilee,green,two-tone,steel and yellow gold,yellow gold diamond-set,bracelet,steel and yellow gold,Women,31,dial,high
Update/Rolex_Batch02/IMG_9582.JPG,Rolex,Datejust,Datejust 31 Green Diamond Dial Two-Tone Yellow Gold Diamond Bezel Jubilee,green,two-tone,steel and yellow gold,yellow gold diamond-set,bracelet,steel and yellow gold,Women,31,side,high
Update/Rolex_Batch02/IMG_9638.JPG,Rolex,Day-Date,Day-Date 40 Olive Green Roman Dial Rose Gold Fluted Bezel President,olive green,rose gold,everose gold,fluted rose gold,bracelet,everose gold,Men,40,full,high
Update/Rolex_Batch02/IMG_9639.JPG,Rolex,Day-Date,Day-Date 40 Olive Green Roman Dial Rose Gold Fluted Bezel President,olive green,rose gold,everose gold,fluted rose gold,bracelet,everose gold,Men,40,caseback,high
Update/Rolex_Batch02/IMG_9640 2.JPG,Rolex,Cosmograph Daytona,Cosmograph Daytona Ice Blue Dial Platinum Brown Ceramic Bezel,ice blue,silver,platinum,brown ceramic tachymeter,bracelet,platinum,Men,40,full,high
Update/Rolex_Batch02/IMG_9640.JPG,Rolex,Day-Date,Day-Date 40 Olive Green Roman Dial Rose Gold Fluted Bezel President,olive green,rose gold,everose gold,fluted rose gold,bracelet,everose gold,Men,40,side,high
Update/Rolex_Batch02/IMG_9641 2.JPG,Rolex,Cosmograph Daytona,Cosmograph Daytona Ice Blue Diamond Dial Platinum Brown Ceramic Bezel,ice blue,silver,platinum,brown ceramic tachymeter,bracelet,platinum,Men,40,full,high
Update/Rolex_Batch02/IMG_9641.JPG,Rolex,Day-Date,Day-Date 40 Olive Green Roman Dial Rose Gold Fluted Bezel President,olive green,rose gold,everose gold,fluted rose gold,bracelet,everose gold,Men,40,bracelet,high
Update/Rolex_Batch02/IMG_9642.JPG,Rolex,Cosmograph Daytona,Cosmograph Daytona Ice Blue Diamond Dial Platinum Brown Ceramic Bezel,ice blue,silver,platinum,brown ceramic tachymeter,bracelet,platinum,Men,40,full,high
Update/Rolex_Batch02/IMG_9643.JPG,Rolex,Cosmograph Daytona,Cosmograph Daytona Ice Blue Diamond Dial Platinum Brown Ceramic Bezel,ice blue,silver,platinum,brown ceramic tachymeter,bracelet,platinum,Men,40,dial,high
Update/Rolex_Batch02/IMG_9644.JPG,Rolex,Cosmograph Daytona,Cosmograph Daytona Ice Blue Diamond Dial Platinum Brown Ceramic Bezel,ice blue,silver,platinum,brown ceramic tachymeter,bracelet,platinum,Men,40,full,high
Update/Rolex_Batch03/IMG_1407 2.JPG,Rolex,Submariner,Submariner Black Dial Steel Black Ceramic Bezel,black,silver,steel,black ceramic,bracelet,steel,Men,40,full,high
Update/Rolex_Batch03/IMG_1408 2.JPG,Rolex,Submariner,Submariner Black Dial Steel Black Ceramic Bezel,black,silver,steel,black ceramic,bracelet,steel,Men,40,side,high
Update/Rolex_Batch03/IMG_1409 2.JPG,Rolex,Submariner,Submariner Black Dial Steel Black Ceramic Bezel,black,silver,steel,black ceramic,bracelet,steel,Men,40,side,high
Update/Rolex_Batch03/IMG_1411 2.JPG,Rolex,Submariner,Submariner Black Dial Steel Black Ceramic Bezel,black,silver,steel,black ceramic,bracelet,steel,Men,40,caseback,high
Update/Rolex_Batch03/IMG_1412 2.JPG,Rolex,Submariner,Submariner Black Dial Steel Black Ceramic Bezel,black,silver,steel,black ceramic,bracelet,steel,Men,40,bracelet,high
Update/Rolex_Batch03/IMG_1413 2.JPG,Rolex,Submariner,Submariner Black Dial Steel Black Ceramic Bezel,black,silver,steel,black ceramic,bracelet,steel,Men,40,bracelet,high
Update/Rolex_Batch03/IMG_1543 2.JPG,Rolex,Day-Date,Day-Date Chocolate Diamond Dial Everose Gold Fluted Bezel President,brown,rose gold,everose gold,fluted gold,bracelet,everose gold,Men,40,full,high
Update/Rolex_Batch03/IMG_1544 2.JPG,Rolex,Day-Date,Day-Date Chocolate Diamond Dial Everose Gold Fluted Bezel President,brown,rose gold,everose gold,fluted gold,bracelet,everose gold,Men,40,full,high
Update/Rolex_Batch03/IMG_1545 2.JPG,Rolex,Day-Date,Day-Date Chocolate Diamond Dial Everose Gold Fluted Bezel President,brown,rose gold,everose gold,fluted gold,bracelet,everose gold,Men,40,full,high
Update/Rolex_Batch03/IMG_1546 2.JPG,Rolex,Day-Date,Day-Date Chocolate Diamond Dial Everose Gold Fluted Bezel President,brown,rose gold,everose gold,fluted gold,bracelet,everose gold,Men,40,dial,high
Update/Rolex_Batch03/IMG_1547 2.JPG,Rolex,Day-Date,Day-Date Chocolate Diamond Dial Everose Gold Fluted Bezel President,brown,rose gold,everose gold,fluted gold,bracelet,everose gold,Men,40,side,high
Update/Rolex_Batch03/IMG_1548 2.JPG,Rolex,Day-Date,Day-Date Chocolate Diamond Dial Everose Gold Fluted Bezel President,brown,rose gold,everose gold,fluted gold,bracelet,everose gold,Men,40,side,high
Update/Rolex_Batch03/IMG_1549 2.JPG,Rolex,Day-Date,Day-Date Chocolate Diamond Dial Everose Gold Fluted Bezel President,brown,rose gold,everose gold,fluted gold,bracelet,everose gold,Men,40,caseback,high
Update/Rolex_Batch03/IMG_1550 2.JPG,Rolex,Day-Date,Day-Date Chocolate Diamond Dial Everose Gold Fluted Bezel President,brown,rose gold,everose gold,fluted gold,bracelet,everose gold,Men,40,bracelet,high
Update/Rolex_Batch03/IMG_1551 2.JPG,Rolex,Day-Date,Day-Date Chocolate Diamond Dial Everose Gold Fluted Bezel President,brown,rose gold,everose gold,fluted gold,bracelet,everose gold,Men,40,bracelet,high
Update/Rolex_Batch03/IMG_1552 2.JPG,Rolex,Datejust,Datejust White Roman Dial Two-Tone Steel Yellow Gold Fluted Bezel Jubilee,white,two-tone,steel and yellow gold,fluted gold,bracelet,steel and yellow gold,Men,36,dial,high
Update/Rolex_Batch03/IMG_1553 2.JPG,Rolex,Datejust,Datejust White Roman Dial Two-Tone Steel Yellow Gold Fluted Bezel Jubilee,white,two-tone,steel and yellow gold,fluted gold,bracelet,steel and yellow gold,Men,36,dial,high
Update/Rolex_Batch03/IMG_1554 2.JPG,Rolex,Datejust,Datejust White Roman Dial Two-Tone Steel Yellow Gold Fluted Bezel Jubilee,white,two-tone,steel and yellow gold,fluted gold,bracelet,steel and yellow gold,Men,36,dial,high
Update/Rolex_Batch02/IMG_6329.JPG,Rolex,Explorer,Explorer Black Dial Two-Tone Steel And Yellow Gold Oyster Bracelet,Black,Steel and Gold,Two-Tone Steel And Yellow Gold,Smooth Yellow Gold,Oyster,Two-Tone Steel And Yellow Gold,Men,36,bracelet,medium
Update/Rolex_Batch02/IMG_6377.JPG,Rolex,Explorer,Explorer Black Dial Two-Tone Steel And Yellow Gold Oyster Bracelet,Black,Steel and Gold,Two-Tone Steel And Yellow Gold,Smooth Yellow Gold,Oyster,Two-Tone Steel And Yellow Gold,Men,36,wrist,high
Update/Rolex_Batch02/IMG_6378.JPG,Rolex,Explorer,Explorer Black Dial Two-Tone Steel And Yellow Gold Oyster Bracelet,Black,Steel and Gold,Two-Tone Steel And Yellow Gold,Smooth Yellow Gold,Oyster,Two-Tone Steel And Yellow Gold,Men,36,dial,high
Update/Rolex_Batch02/IMG_6379.JPG,Rolex,Explorer,Explorer Black Dial Two-Tone Steel And Yellow Gold Oyster Bracelet,Black,Steel and Gold,Two-Tone Steel And Yellow Gold,Smooth Yellow Gold,Oyster,Two-Tone Steel And Yellow Gold,Men,36,dial,high
Update/Rolex_Batch02/IMG_6380.JPG,Rolex,Explorer,Explorer Black Dial Two-Tone Steel And Yellow Gold Oyster Bracelet,Black,Steel and Gold,Two-Tone Steel And Yellow Gold,Smooth Yellow Gold,Oyster,Two-Tone Steel And Yellow Gold,Men,36,dial,high
Update/Rolex_Batch02/IMG_6381.JPG,Rolex,Explorer,Explorer Black Dial Two-Tone Steel And Yellow Gold Oyster Bracelet,Black,Steel and Gold,Two-Tone Steel And Yellow Gold,Smooth Yellow Gold,Oyster,Two-Tone Steel And Yellow Gold,Men,36,side,medium
Update/Rolex_Batch02/IMG_6382.JPG,Rolex,Explorer,Explorer Black Dial Two-Tone Steel And Yellow Gold Oyster Bracelet,Black,Steel and Gold,Two-Tone Steel And Yellow Gold,Smooth Yellow Gold,Oyster,Two-Tone Steel And Yellow Gold,Men,36,side,high
Update/Rolex_Batch02/IMG_6383.JPG,Rolex,Explorer,Explorer Black Dial Two-Tone Steel And Yellow Gold Oyster Bracelet,Black,Steel and Gold,Two-Tone Steel And Yellow Gold,Smooth Yellow Gold,Oyster,Two-Tone Steel And Yellow Gold,Men,36,caseback,medium
Update/Rolex_Batch02/IMG_6384.JPG,Rolex,Explorer,Explorer Black Dial Two-Tone Steel And Yellow Gold Oyster Bracelet,Black,Steel and Gold,Two-Tone Steel And Yellow Gold,Smooth Yellow Gold,Oyster,Two-Tone Steel And Yellow Gold,Men,36,bracelet,high
Update/Rolex_Batch02/IMG_6385.JPG,Rolex,Explorer,Explorer Black Dial Two-Tone Steel And Yellow Gold Oyster Bracelet,Black,Steel and Gold,Two-Tone Steel And Yellow Gold,Smooth Yellow Gold,Oyster,Two-Tone Steel And Yellow Gold,Men,36,caseback,medium
Update/Rolex_Batch02/IMG_6386.JPG,Rolex,Explorer,Explorer Black Dial Steel Oyster Bracelet,Black,Steel,Stainless Steel,Smooth Steel,Oyster,Stainless Steel,Men,36,wrist,high
Update/Rolex_Batch02/IMG_6387.JPG,Rolex,Explorer,Explorer Black Dial Steel Oyster Bracelet,Black,Steel,Stainless Steel,Smooth Steel,Oyster,Stainless Steel,Men,36,dial,high
Update/Rolex_Batch02/IMG_6388.JPG,Rolex,Explorer,Explorer Black Dial Steel Oyster Bracelet,Black,Steel,Stainless Steel,Smooth Steel,Oyster,Stainless Steel,Men,36,dial,high
Update/Rolex_Batch02/IMG_6389.JPG,Rolex,Explorer,Explorer Black Dial Steel Oyster Bracelet,Black,Steel,Stainless Steel,Smooth Steel,Oyster,Stainless Steel,Men,36,dial,high
Update/Rolex_Batch02/IMG_6390.JPG,Rolex,Explorer,Explorer Black Dial Steel Oyster Bracelet,Black,Steel,Stainless Steel,Smooth Steel,Oyster,Stainless Steel,Men,36,side,medium
Update/Rolex_Batch02/IMG_6391.JPG,Rolex,Explorer,Explorer Black Dial Steel Oyster Bracelet,Black,Steel,Stainless Steel,Smooth Steel,Oyster,Stainless Steel,Men,36,side,high
Update/Rolex_Batch02/IMG_6392.JPG,Rolex,Explorer,Explorer Black Dial Steel Oyster Bracelet,Black,Steel,Stainless Steel,Smooth Steel,Oyster,Stainless Steel,Men,36,caseback,medium
Update/Rolex_Batch02/IMG_6393.JPG,Rolex,Explorer,Explorer Black Dial Steel Oyster Bracelet,Black,Steel,Stainless Steel,Smooth Steel,Oyster,Stainless Steel,Men,36,bracelet,high
Update/Rolex_Batch02/00ca0b7e6947cd8c1aa3a8f5032c1935.JPG,Rolex,Cosmograph Daytona,Cosmograph Daytona Black Dial Steel Ceramic Bezel Oyster,black,steel,stainless steel,black ceramic tachymeter,bracelet,stainless steel,Men,40,wrist,high
Update/Rolex_Batch02/048cc8effde772e4446695ce7764ef66.JPG,Rolex,Datejust,Mixed Bagged Rolex Lot,mixed,mixed,stainless steel,mixed,bracelet,stainless steel,Men,,other,low
Update/Rolex_Batch02/14d12ec12babc8e92a1c585d70476074.JPG,Rolex,Cosmograph Daytona,Cosmograph Daytona Black Dial Steel Ceramic Bezel Oyster,black,steel,stainless steel,black ceramic tachymeter,bracelet,stainless steel,Men,40,wrist,high
Update/Rolex_Batch02/1c30338dea23a892f16837ce1b6273ca.JPG,Rolex,Cosmograph Daytona,Cosmograph Daytona Bagged Lot Steel,mixed,steel,stainless steel,mixed,bracelet,stainless steel,Men,,other,low
Update/Rolex_Batch02/24b58f066e485f3acb69ce9650b61b2f.JPG,Rolex,Datejust,Mixed Bagged Rolex Lot,mixed,mixed,stainless steel,mixed,bracelet,stainless steel,Men,,other,low
Update/Rolex_Batch02/2b5440a98d4eede1ffa001b26b5e447b.JPG,Rolex,Datejust,Datejust Two Tone Bagged Lot,mixed,two-tone,steel and gold,mixed,bracelet,steel and gold,Men,,other,low
